Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Phospholipase A1-II 7 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Phospholipase A1-II 5 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Phospholipase A1-Igamma1, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Patatin-like protein 3 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	9.513842641042717e-05	8	True	turquoise
Phospholipase D delta OS=Arabidopsis thaliana	0.0007394019060138022	9	0.00019027685282085435	16	True	turquoise
3-dehydrosphinganine reductase TSC10B OS=Arabidopsis thaliana	0.00032862306933946765	4	9.513842641042717e-05	8	True	turquoise
ASC1-like protein 1 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00010703072971173057	9	True	turquoise
Phosphatidylinositol:ceramide inositolphosphotransferase OS=Oryza sativa subsp. indica	0.000821557673348669	10	0.00019027685282085435	16	True	turquoise
Glucosamine inositolphosphorylceramide transferase 1 OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Glycolipid transfer protein 1 OS=Arabidopsis thaliana	0.00024646730200460074	3	9.513842641042717e-05	8	True	turquoise
Glycolipid transfer protein 3 OS=Arabidopsis thaliana	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Sphingoid long-chain bases kinase 1 OS=Arabidopsis thaliana	0.0004929346040092015	6	0.0002497383693273713	21	True	turquoise
Lipid phosphate phosphatase delta OS=Arabidopsis thaliana	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Neutral ceramidase OS=Oryza sativa subsp. japonica	0.000985869208018403	12	0.00017838454951955095	15	True	turquoise
Cycloartenol-C-24-methyltransferase 1 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.0002973075825325849	25	True	turquoise
Obtusifoliol 14-alpha demethylase OS=Sorghum bicolor	0.00016431153466973383	2	0.0003805537056417087	32	False	turquoise
Very-long-chain aldehyde decarbonylase GL1-10 OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	0.00013081533631433735	11	True	turquoise
NADPH-dependent aldehyde reductase-like protein, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Probable long-chain-alcohol O-fatty-acyltransferase 4 OS=Arabidopsis thaliana	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Acyl-CoA--sterol O-acyltransferase 1 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Oxysterol-binding protein-related protein 3C OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00011892303301303397	10	True	turquoise
PLAT domain-containing protein 2 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Long chain acyl-CoA synthetase 9, chloroplastic OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00010703072971173057	9	True	turquoise
Protein TRIGALACTOSYLDIACYLGLYCEROL 1, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Protein TRIGALACTOSYLDIACYLGLYCEROL 2, chloroplastic OS=Arabidopsis thaliana	0.0007394019060138022	9	0.00010703072971173057	9	True	turquoise
Protein TRIGALACTOSYLDIACYLGLYCEROL 3, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Peroxygenase OS=Lilium longiflorum	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Probable peroxygenase 4 OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00022595376272476454	19	False	turquoise
Probable plastid-lipid-associated protein 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
Probable plastid-lipid-associated protein 3, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Plastid-lipid-associated protein 6, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable plastid-lipid-associated protein 13, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable plastid-lipid-associated protein 9, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable plastid-lipid-associated protein 10, chloroplastic OS=Arabidopsis thaliana	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
Amidophosphoribosyltransferase 1, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Adenylosuccinate synthetase 2, chloroplastic OS=Sorghum bicolor	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable AMP deaminase OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Adenosine kinase 2 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00011892303301303397	10	True	turquoise
Adenosine kinase 1 OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable adenylate kinase 5, chloroplastic OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Adenylate kinase, chloroplastic OS=Zea mays	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Adenylate kinase 4 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00016649224621824755	14	True	turquoise
Guanylate kinase 2, chloroplastic/mitochondrial OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Guanylate kinase 1 OS=Oryza sativa subsp. japonica	0.000985869208018403	12	0.00014270763961564075	12	True	turquoise
Guanosine deaminase OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00011892303301303397	10	False	turquoise
Uricase-2 OS=Phaseolus vulgaris	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Uricase-2 isozyme 2 OS=Glycine max	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Uricase-2 isozyme 2 OS=Canavalia lineata	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Uricase-2 isozyme 1 OS=Glycine max	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable (S)-ureidoglycine aminohydrolase OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable ADP,ATP carrier protein At5g56450 OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable apyrase 1 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Probable apyrase 3 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00017838454951955095	15	True	turquoise
Probable apyrase 2 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00016649224621824755	14	True	turquoise
Dihydroorotase, mitochondrial OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Uridine 5-monophosphate synthase OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
Uracil phosphoribosyltransferase OS=Nicotiana tabacum	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Uridylate kinase PUMPKIN, chloroplastic OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00013081533631433735	11	True	turquoise
Alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial OS=Arabidopsis thaliana	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
Alanine--glyoxylate aminotransferase 2 homolog 1, mitochondrial OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Thymidylate kinase OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00011892303301303397	10	True	turquoise
Phosphomethylpyrimidine synthase, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Thiamine thiazole synthase 1, chloroplastic OS=Zea mays	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Thiamine pyrophosphokinase 1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Nudix hydrolase 20, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
3-methyl-2-oxobutanoate hydroxymethyltransferase 1, mitochondrial OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
GTP cyclohydrolase 1 OS=Solanum lycopersicum	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Bifunctional protein FolD 1, mitochondrial OS=Arabidopsis thaliana	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Bifunctional protein FolD 4, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
5-formyltetrahydrofolate cyclo-ligase-like protein COG0212 OS=Arabidopsis thaliana	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
5-formyltetrahydrofolate cyclo-ligase, mitochondrial OS=Arabidopsis thaliana	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
NADPH-dependent pterin aldehyde reductase OS=Arabidopsis thaliana	0.00016431153466973383	2	5.9461516506516985e-05	5	True	turquoise
Probable pyridoxal 5-phosphate synthase subunit PDX1.1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable pyridoxal 5-phosphate synthase subunit PDX2 OS=Arabidopsis thaliana	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Probable solanesyl-diphosphate synthase 3, chloroplastic OS=Oryza sativa subsp. japonica	0.000985869208018403	12	0.00015459994291694415	13	True	turquoise
Solanesyl-diphosphate synthase 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Solanesyl-diphosphate synthase 1, mitochondrial OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	0.00016649224621824755	14	True	turquoise
Probable homogentisate phytyltransferase 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
2-methyl-6-phytyl-1,4-hydroquinone methyltransferase 2, chloroplastic OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Protein ACTIVITY OF BC1 COMPLEX KINASE 1, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Nicotinamide/nicotinic acid mononucleotide adenylyltransferase OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Probable NAD kinase 2, chloroplastic OS=Oryza sativa subsp. japonica	0.000903713440683536	11	0.00013081533631433735	11	True	turquoise
Probable monofunctional riboflavin biosynthesis protein RIBA 3, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Probable bifunctional riboflavin biosynthesis protein RIBA 2, chloroplastic OS=Oryza sativa subsp. japonica	0.0013144922773578706	16	0.0003091998858338883	26	True	turquoise
Riboflavin biosynthesis protein PYRD, chloroplastic OS=Zea mays	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Riboflavin biosynthesis protein PYRR, chloroplastic OS=Zea mays	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	9.513842641042717e-05	8	True	turquoise
Flavin mononucleotide hydrolase 1, chloroplatic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Adenylyl-sulfate kinase 3 OS=Arabidopsis thaliana	0.0004107788366743345	5	0.00015459994291694415	13	True	turquoise
ABC transporter I family member 6, chloroplastic OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Protein ABCI7, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Cysteine desulfurase 1, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Monothiol glutaredoxin-S7, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Monothiol glutaredoxin-S12, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
SufE-like protein 1, chloroplastic/mitochondrial OS=Arabidopsis thaliana	0.00032862306933946765	4	5.9461516506516985e-05	5	True	turquoise
Iron-sulfur assembly protein IscA, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
NifU-like protein 3, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
NifU-like protein 1, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Fe-S cluster assembly factor HCF101, chloroplastic OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
CDGSH iron-sulfur domain-containing protein NEET OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Iron-sulfur cluster assembly protein 1 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Frataxin, mitochondrial OS=Arabidopsis thaliana	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
Adrenodoxin-like protein 2, mitochondrial OS=Arabidopsis thaliana	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Protein BOLA4, chloroplastic/mitochondrial OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Iron-sulfur assembly protein IscA-like 2, mitochondrial OS=Arabidopsis thaliana	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Monothiol glutaredoxin-S11 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	0.00015459994291694415	13	False	turquoise
Protein CIA1 OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Protein NAR1 OS=Arabidopsis thaliana	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
Glutamate--tRNA ligase, chloroplastic/mitochondrial OS=Hordeum vulgare	0.002464673020046007	30	0.0003567690990391019	30	True	turquoise
Glutamyl-tRNA reductase, chloroplastic OS=Oryza sativa subsp. japonica	0.0013144922773578706	16	0.00023784606602606794	20	True	turquoise
Protein FLUORESCENT IN BLUE LIGHT, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	9.513842641042717e-05	8	True	turquoise
Glutamyl-tRNA reductase-binding protein, chloroplastic OS=Arabidopsis thaliana	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
Glutamate-1-semialdehyde 2,1-aminomutase, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Delta-aminolevulinic acid dehydratase, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Porphobilinogen deaminase, chloroplastic OS=Oryza sativa subsp. japonica	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
S-adenosyl-L-methionine-dependent uroporphyrinogen III methyltransferase, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Sirohydrochlorin ferrochelatase, chloroplastic OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00015459994291694415	13	True	turquoise
Uroporphyrinogen decarboxylase 1, chloroplastic OS=Oryza sativa subsp. japonica	0.0014788038120276043	18	0.00022595376272476454	19	True	turquoise
Uroporphyrinogen decarboxylase 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Oxygen-dependent coproporphyrinogen-III oxidase, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Protoporphyrinogen oxidase, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
Protoporphyrinogen oxidase, mitochondrial OS=Nicotiana tabacum	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Ferrochelatase-2, chloroplastic OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Ferrochelatase-1, chloroplastic OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	0.00010703072971173057	9	True	turquoise
Heme oxygenase 1, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	0.00014270763961564075	12	True	turquoise
Probable inactive heme oxygenase 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Phytochromobilin:ferredoxin oxidoreductase, chloroplastic OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Magnesium-chelatase subunit ChlD, chloroplastic OS=Oryza sativa subsp. indica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Magnesium-chelatase subunit ChlH, chloroplastic OS=Oryza sativa subsp. indica	0.0005750903713440683	7	8.324612310912378e-05	7	True	turquoise
Magnesium-chelatase subunit ChlI, chloroplastic OS=Oryza sativa subsp. indica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Magnesium-chelatase subunit ChlI, chloroplastic OS=Oryza sativa subsp. japonica	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
Tetrapyrrole-binding protein, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Magnesium protoporphyrin IX methyltransferase, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase, chloroplastic OS=Hordeum vulgare	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Protein YCF54, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Protochlorophyllide reductase B, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Protochlorophyllide reductase B, chloroplastic OS=Hordeum vulgare	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Protein CHAPERONE-LIKE PROTEIN OF POR1, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00014270763961564075	12	False	turquoise
Divinyl chlorophyllide a 8-vinyl-reductase, chloroplastic OS=Zea mays	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Chlorophyll synthase, chloroplastic OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Chlorophyll synthase, chloroplastic OS=Avena sativa	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Geranylgeranyl diphosphate reductase, chloroplastic OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Chlorophyllide a oxygenase, chloroplastic OS=Oryza sativa subsp. japonica	0.0006572461386789353	8	0.00010703072971173057	9	True	turquoise
7-hydroxymethyl chlorophyll a reductase, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable chlorophyll(ide) b reductase NYC1, chloroplastic OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
Chlorophyll(ide) b reductase NOL, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Chlorophyllase-2 OS=Arabidopsis thaliana	0.0004929346040092015	6	9.513842641042717e-05	8	True	turquoise
Pheophytinase, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Protein STAY-GREEN LIKE, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Pheophorbide a oxygenase, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Red chlorophyll catabolite reductase 1, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Phytyl ester synthase 1, chloroplastic OS=Arabidopsis thaliana	0.0007394019060138022	9	0.00011892303301303397	10	True	turquoise
Cytochrome P450 89A9 OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00011892303301303397	10	True	turquoise
Cytochrome P450 89A2 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00021406145942346114	18	True	turquoise
Protein VTE6, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Isochorismate synthase 2, chloroplastic OS=Arabidopsis thaliana	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Protein PHYLLO, chloroplastic OS=Arabidopsis thaliana	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
2-succinylbenzoate--CoA ligase, chloroplastic/peroxisomal OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal OS=Arabidopsis thaliana	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
2-carboxy-1,4-naphthoquinone phytyltransferase, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
2-phytyl-1,4-beta-naphthoquinone methyltransferase, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Octanoyltransferase LIP2p, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Acetyl-CoA acetyltransferase 2 OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00023784606602606794	20	True	turquoise
Hydroxymethylglutaryl-CoA synthase OS=Arabidopsis thaliana	0.000985869208018403	12	0.0003091998858338883	26	True	turquoise
3-hydroxy-3-methylglutaryl-coenzyme A reductase 1 OS=Oryza sativa subsp. indica	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Mevalonate kinase OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00015459994291694415	13	True	turquoise
Phosphomevalonate kinase, peroxisomal OS=Arabidopsis thaliana	0.00024646730200460074	3	9.513842641042717e-05	8	True	turquoise
1-deoxy-D-xylulose-5-phosphate synthase 1, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplastic OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	8.324612310912378e-05	7	True	turquoise
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplastic OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, chloroplastic OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplastic OS=Oryza sativa subsp. japonica	0.0007394019060138022	9	0.00010703072971173057	9	True	turquoise
4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin), chloroplastic OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Heterodimeric geranylgeranyl pyrophosphate synthase small subunit, chloroplastic OS=Arabidopsis thaliana	0.00024646730200460074	3	5.9461516506516985e-05	5	True	turquoise
Farnesyl pyrophosphate synthase OS=Zea mays	0.00032862306933946765	4	9.513842641042717e-05	8	True	turquoise
Geranylgeranyl pyrophosphate synthase, chloroplastic OS=Hevea brasiliensis	0.0004929346040092015	6	9.513842641042717e-05	8	True	turquoise
Isopentenyl phosphate kinase OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Terpene synthase 2, chloroplastic OS=Zea mays	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Isoprene synthase, chloroplastic OS=Pueraria montana var. lobata	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable terpene synthase 3, chloroplastic OS=Zea mays	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
(E)-beta-farnesene synthase OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
(-)-alpha-terpineol synthase OS=Vitis vinifera	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Acyclic sesquiterpene synthase OS=Zea mays	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Alpha-terpineol synthase, chloroplastic OS=Zea mays	0.0004929346040092015	6	0.00016649224621824755	14	True	turquoise
Achilleol B synthase OS=Oryza sativa subsp. japonica	0.0006572461386789353	8	0.0003091998858338883	26	True	turquoise
Phytoene synthase 1, chloroplastic OS=Zea mays	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Phytoene synthase 2, chloroplastic OS=Zea mays	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
15-cis-phytoene desaturase, chloroplastic/chromoplastic OS=Zea mays	0.00024646730200460074	3	0.00011892303301303397	10	True	turquoise
15-cis-zeta-carotene isomerase, chloroplastic OS=Zea mays	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Zeta-carotene desaturase, chloroplastic/chromoplastic OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Lycopene epsilon cyclase, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Lycopene beta cyclase, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Prolycopene isomerase, chloroplastic OS=Daucus carota	0.0007394019060138022	9	0.00010703072971173057	9	True	turquoise
Prolycopene isomerase, chloroplastic OS=Solanum lycopersicum	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Beta-carotene 3-hydroxylase, chloroplastic OS=Gentiana lutea	8.215576733486691e-05	1	8.324612310912378e-05	7	False	turquoise
Protein LUTEIN DEFICIENT 5, chloroplastic OS=Arabidopsis thaliana	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Cytochrome P450 97B2, chloroplastic OS=Glycine max	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Protein NEOXANTHIN-DEFICIENT 1 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Carotenoid 9,10(9,10)-cleavage dioxygenase OS=Crocus sativus	0.00024646730200460074	3	0.00013081533631433735	11	True	turquoise
9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
F-box/kelch-repeat protein At2g44130 OS=Arabidopsis thaliana	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
