Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
protein pam chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
rubredoxin domain containing protein	0.000903713440683536	11	0.00014270763961564075	12	True	turquoise
integral membrane protein terc domain containing	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
vkc domain containing protein	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
nad p bd dom domain containing protein	0.0029576076240552087	36	0.000570830558462563	48	True	turquoise
ppr long domain containing protein	0.0026289845547157412	32	0.0007373228046808106	62	True	turquoise
thioredoxin domain containing protein	0.0028754518567203416	35	0.0017957377984968129	151	True	turquoise
thioredoxin chloroplastic	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
light harvesting complex protein isotype 1 chloroplastic	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
peptidylprolyl isomerase	0.003368386460729543	41	0.0006778612881742935	57	True	turquoise
bph 2 domain containing protein	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
dimethylaniline monooxygenase [n oxide forming]	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
atp dependent zinc metalloprotease ftsh 1	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
atp dependent zinc metalloprotease ftsh 1 chloroplastic	0.001971738416036806	24	0.0003210921891351917	27	True	turquoise
high molecular mass early light inducible protein hv chloroplastic	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
kda subunit of oxygen evolving system photosystem ii	0.0005750903713440683	7	8.324612310912378e-05	7	True	turquoise
protein maintenance of psii under high light	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
protein hhl chloroplastic isoform x2	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
protein containing pdz domain	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
protein disulfide isomerase lqy chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
photosystem ii repair protein psb chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
cyclin dependent kinase 1	0.0029576076240552087	36	0.0021762915041385216	183	True	turquoise
serine threonine protein kinase chloroplastic	0.000985869208018403	12	0.00014270763961564075	12	True	turquoise
protein serine threonine phosphatase	0.004025632599408478	49	0.005482351821900866	461	False	turquoise
protein phosphatase ptc homolog	0.0005750903713440683	7	0.00013081533631433735	11	True	turquoise
n acetyltransferase domain containing protein	0.0017252711140322051	21	0.0008681381409951479	73	True	turquoise
photosystem ii kda protein 1 chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
vde domain containing protein	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
zeaxanthin epoxidase chloroplastic	0.001971738416036806	24	0.0003091998858338883	26	True	turquoise
rnase h type domain containing protein	0.0007394019060138022	9	0.00023784606602606794	20	True	turquoise
chloroplast envelope membrane protein	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
aai domain containing protein	0.0014788038120276043	18	0.0016887070687850822	142	False	turquoise
ycf protein isoform x1	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
lipocln cytosolic fa bd dom domain containing protein	0.00024646730200460074	3	5.9461516506516985e-05	5	True	turquoise
duf 1118 domain containing protein	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
caad domain containing protein	0.0012323365100230035	15	0.00022595376272476454	19	True	turquoise
thylakoid lumenal kda protein chloroplastic	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
acclimation of photosynthesis to environment	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
stress enhanced protein 1 chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
chlorophyll a b binding protein domain containing	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
rrm domain containing protein	0.003286230693394676	40	0.003650937113500143	307	False	turquoise
chloroplast sensor kinase chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
cytochrome f	0.000903713440683536	11	0.00013081533631433735	11	True	turquoise
cytochrome b6 f complex iron sulfur subunit 1	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
cytochrome b6 f complex subunit	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
plastoquinol plastocyanin reductase	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
protein cofactor assembly of complex c	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
protein cofactor assembly of complex c subunit b ccb chloroplastic	0.000903713440683536	11	0.00013081533631433735	11	True	turquoise
cytochrome c biogenesis protein ccsb	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
dsbd domain containing protein	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
high chlorophyll fluorescence	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
mar binding filament protein isoform	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
duf 1279 domain containing protein	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
plastocyanin chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
lirtu photosystem i p700 chlorophyll a apoprotein a2	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
photosystem i reaction center subunit ii chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
photosystem i reaction center subunit iv chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
photosystem i reaction center subunit iii	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
photosystem i reaction center subunit v	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
photosystem i reaction center subunit vi chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
photosystem i subunit k	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
photosystem i reaction center protein subunit xi	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
quality protein photosystem i reaction center subunit n chloroplastic	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
subunit o photosystem i	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
protein chloroplast enhancing stress tolerance chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
of psbp domain containing protein 1	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
tetratricopeptide repeat domain containing protein pyg chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
arath photosystem i assembly factor psa chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
j domain containing protein	0.0013144922773578706	16	0.0013676148796498905	115	False	turquoise
ferredoxin chloroplastic	0.0004107788366743345	5	9.513842641042717e-05	8	True	turquoise
ferredoxin	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
2s ferredoxin protein	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
2fe 2s ferredoxin type domain containing protein	0.0006572461386789353	8	0.00013081533631433735	11	True	turquoise
ferredoxin nadp reductase isozyme 1 chloroplastic	0.0013966480446927375	17	0.0002616306726286747	22	True	turquoise
light regulated protein 1 chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
rhodanese domain containing protein 4 chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
protein proton gradient regulation 5 chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
of pgr protein 1a chloroplastic	0.000903713440683536	11	0.00013081533631433735	11	True	turquoise
nad p h quinone oxidoreductase subunit k chloroplastic	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
nad p h quinone oxidoreductase subunit l	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
nad p h subunit m	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
nad p h quinone oxidoreductase subunit n	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
nad p h quinone oxidoreductase subunit o chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
quality protein photosynthetic ndh subunit of subcomplex b 1 chloroplastic	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
photosynthetic ndh subunit of subcomplex b 2 chloroplastic	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
photosynthetic ndh subunit of subcomplex b 4 chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
photosynthetic ndh subunit of subcomplex b 4 chloroplastic protein	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
photosynthetic ndh subunit of subcomplex b 5 chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
isoform of photosynthetic ndh subunit lumenal location 2 chloroplastic	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
photosynthetic ndh subunit of lumenal location 3 chloroplastic	8.215576733486691e-05	1	8.324612310912378e-05	7	False	turquoise
peptidyl prolyl cis trans isomerase b	0.0015609595793624712	19	0.00023784606602606794	20	True	turquoise
nad p h quinone oxidoreductase subunit s chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
sp dnaj chaperone protein dnaj	0.0020538941833716726	25	0.0010940919037199124	92	True	turquoise
adenine dna glycosylase	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
rna directed polymerase	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
chaperonin subunit alpha 1 chloroplastic	0.00024646730200460074	3	0.00010703072971173057	9	True	turquoise
chaperonin subunit beta 1 chloroplastic	0.0017252711140322051	21	0.0003567690990391019	30	True	turquoise
sp dapb 4 hydroxy tetrahydrodipicolinate reductase	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
4 hydroxy tetrahydrodipicolinate reductase	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
chlororespiratory reduction	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
protein chlororespiratory reduction 6 chloroplastic isoform	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
protein ndh dependent cyclic electron flow	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
protein chlororespiratory reduction 42	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
psbq protein 3 chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
ubiquinol oxidase 4	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
atp synthase subunit a chloroplastic	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
atp synthase subunit b chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
atp synthase subunit alpha chloroplastic	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
atp synthase gamma chain 1 chloroplastic	0.00016431153466973383	2	8.324612310912378e-05	7	True	turquoise
atp synthase subunit delta	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
atp synthase epsilon chain chloroplastic	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
protein conserved only in the green lineage 160 chloroplastic	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
atp synthase protein i	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
duf 3598 domain containing protein	0.00024646730200460074	3	9.513842641042717e-05	8	True	turquoise
reverse transcriptase ty copia type domain containing protein	0.00024646730200460074	3	0.00013081533631433735	11	True	turquoise
oxidoreductase	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
ribulose bisphosphate carboxylase large chain	0.0013966480446927375	17	0.0002616306726286747	22	True	turquoise
ribulose bisphosphate carboxylase small subunit chloroplastic 1 4	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
co chaperonin groes	0.00032862306933946765	4	0.0003448767957377985	29	False	turquoise
arath kda chaperonin 1 chloroplastic	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
quality protein chaperonin rbcx 2 chloroplastic	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
chaperonin rbcx protein 1 chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
rubisco accumulation factor 1 2	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
4a hydroxytetrahydrobiopterin dehydratase	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
protein bundle sheath defective 2 chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
rubis subs bind domain containing protein	0.0017252711140322051	21	0.0002616306726286747	22	True	turquoise
set domain containing protein	0.000903713440683536	11	0.0004637998287508325	39	True	turquoise
ribulose bisphosphate carboxylase oxygenase activase 1 chloroplastic	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
2 carboxy d arabinitol phosphatase	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
a phosphatase from the cbby protein	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
haloacid dehalogenase hydrolase domain containing protein	0.0004107788366743345	5	0.00023784606602606794	20	True	turquoise
phosphoglycerate kinase 1	0.000985869208018403	12	0.0002497383693273713	21	True	turquoise
glyceraldehyde phosphate dehydrogenase chloroplastic	0.000821557673348669	10	0.00013081533631433735	11	True	turquoise
cp domain containing protein	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
triosephosphate isomerase cytosolic	0.0004929346040092015	6	0.0002616306726286747	22	True	turquoise
arath fructose bisphosphate aldolase 2	0.0022182057180414067	27	0.0005113690419560461	43	True	turquoise
fructose bisphosphatase 1	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
fructose bisphosphatase class	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
rhopa ribose phosphate isomerase a	0.00024646730200460074	3	5.9461516506516985e-05	5	True	turquoise
ribulose phosphate 3 epimerase	0.000821557673348669	10	0.00021406145942346114	18	True	turquoise
salpb uridine kinase	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
stre4 uridine kinase	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
malate dehydrogenase 1	0.00032862306933946765	4	0.0005232613452573494	44	False	turquoise
of phosphoglycolate phosphatase	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
peroxisomal s 2 hydroxy acid oxidase	0.00016431153466973383	2	0.0002735229759299781	23	False	turquoise
alanine aminotransferase 1	0.0010680249753532698	13	0.0004400152221482257	37	True	turquoise
serine glyoxylate aminotransferase alanine pyruvate	0.0012323365100230035	15	0.00017838454951955095	15	True	turquoise
serine glyoxylate aminotransferase	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
dihydrolipoyl dehydrogenase 1	0.000821557673348669	10	0.00017838454951955095	15	True	turquoise
dihydrolipoyl dehydrogenase 1 mitochondrial	0.0004107788366743345	5	0.00013081533631433735	11	True	turquoise
glycine cleavage system h protein 1	0.00024646730200460074	3	0.00010703072971173057	9	True	turquoise
glyoxylate hydroxypyruvate reductase b	0.00024646730200460074	3	8.324612310912378e-05	7	True	turquoise
glycerate dehydrogenase hpr peroxisomal	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
d glycerate 3 kinase chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
d glycerate 3 kinase	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
prk domain containing protein	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
plastidal glycolate glycerate translocator 1 chloroplastic	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
alpha carbonic anhydrase 1	0.0004929346040092015	6	0.0004281229188469223	36	True	turquoise
beta carbonic anhydrase 1	0.0004107788366743345	5	0.0002735229759299781	23	True	turquoise
c4 phosphoenolpyruvate carboxylase	0.000903713440683536	11	0.0002854152792312815	24	True	turquoise
atp dependent 6 phosphofructokinase 4	0.0006572461386789353	8	0.0003091998858338883	26	True	turquoise
pyrophosphate fructose 6 phosphate 1 phosphotransferase subunit alpha	0.00032862306933946765	4	0.0004994767386547426	42	False	turquoise
arath pyrophosphate fructose 6 phosphate 1 phosphotransferase subunit beta	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
fructose bisphosphate aldolase 1	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
glyceraldehyde phosphate dehydrogenase 1 cytosolic	0.001807426881367072	22	0.0004281229188469223	36	True	turquoise
pyruvate kinase	0.0007394019060138022	9	0.00014270763961564075	12	True	turquoise
lactoylglutathione lyase	0.001643115346697338	20	0.0002973075825325849	25	True	turquoise
hydroxyacylglutathione hydrolase 1	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
d lactate dehydrogenase [cytochrome] 1 mitochondrial	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
orysj pyruvate dehydrogenase e1 component subunit beta	0.00024646730200460074	3	7.135381980782038e-05	6	True	turquoise
[pyruvate dehydrogenase acetyl transferring ] kinase 1 mitochondrial	0.0006572461386789353	8	0.00019027685282085435	16	True	turquoise
protein serine threonine kinase	0.000903713440683536	11	0.00014270763961564075	12	True	turquoise
[pyruvate dehydrogenase acetyl transferring ] kinase isozyme 1 mitochondrial	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
cytoplasmic aconitate hydratase	0.00024646730200460074	3	7.135381980782038e-05	6	True	turquoise
aconitate hydratase a	0.00024646730200460074	3	0.0006183997716677766	52	False	turquoise
2 oxoglutarate dehydrogenase	0.00016431153466973383	2	0.00021406145942346114	18	False	turquoise
dihydrolipoyllysine residue succinyltransferase component of 2 oxoglutarate dehydrogenase complex 1	0.00032862306933946765	4	0.00011892303301303397	10	True	turquoise
succinate coa ligase [adp forming] subunit beta mitochondrial	0.00024646730200460074	3	5.9461516506516985e-05	5	True	turquoise
succinate coa ligase [adp forming] subunit beta	0.00032862306933946765	4	8.324612310912378e-05	7	True	turquoise
succinate dehydrogenase subunit 3 1 mitochondrial	8.215576733486691e-05	1	7.135381980782038e-05	6	True	turquoise
succinate dehydrogenase subunit 4 mitochondrial	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
succinate dehydrogenase subunit 7 mitochondrial	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
nadh quinone oxidoreductase subunit b	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
cchc 4 domain containing protein	8.215576733486691e-05	1	7.135381980782038e-05	6	True	turquoise
gamma carbonic anhydrase 1 mitochondrial	0.0004929346040092015	6	0.00019027685282085435	16	True	turquoise
mitochondrial brown fat uncoupling protein	0.00016431153466973383	2	0.0002735229759299781	23	False	turquoise
bovin mitochondrial processing peptidase subunit alpha	0.000903713440683536	11	0.0004281229188469223	36	True	turquoise
cytochrome p450 709b2	8.215576733486691e-05	1	0.00010703072971173057	9	False	turquoise
hig domain containing protein	0.00016431153466973383	2	8.324612310912378e-05	7	True	turquoise
cox7a domain containing protein	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
40s ribosomal protein s25 2	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
triose phosphate translocator tpt chloroplastic	0.0010680249753532698	13	0.0002973075825325849	25	True	turquoise
to fructose bisphosphatase	0.0004929346040092015	6	0.00016649224621824755	14	True	turquoise
sucrose phosphate synthase	0.001643115346697338	20	0.0003805537056417087	32	True	turquoise
neutral alkaline invertase 1	0.00032862306933946765	4	0.0002735229759299781	23	True	turquoise
pmei domain containing protein	0.0006572461386789353	8	0.0008324612310912378	70	False	turquoise
6 phosphofructo kinase fructose bisphosphatase	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
myosin heavy chain protein	0.00016431153466973383	2	0.00013081533631433735	11	True	turquoise
mar binding filament protein	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
phosphoglucomutase alpha d glucose bisphosphate dependent	0.0006572461386789353	8	0.0002854152792312815	24	True	turquoise
nudix hydrolase domain containing protein	0.0007394019060138022	9	0.0007135381980782038	60	True	turquoise
glucose phosphate adenylyltransferase large subunit 1 chloroplastic	0.0006572461386789353	8	0.0003329844924364951	28	True	turquoise
glucose phosphate adenylyltransferase large subunit 1	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
glucose phosphate adenylyltransferase subunit 1 chloroplastic	0.00024646730200460074	3	0.00017838454951955095	15	True	turquoise
soluble starch synthase 2 1 chloroplastic amyloplastic	0.0004929346040092015	6	0.00019027685282085435	16	True	turquoise
soluble starch synthase 3 chloroplastic amyloplastic	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
baccr glycogen synthase	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
baccq glycogen synthase	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
glycogen debranching enzyme	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
alpha glucan water dikinase 1 chloroplastic	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
cbm domain containing protein	0.000903713440683536	11	0.00019027685282085435	16	True	turquoise
no annotation	0.051593821886296416	628	0.06807154409666064	5724	False	turquoise
sam mt domain containing protein	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
phosphoglucan phosphatase dsp chloroplastic	0.0007394019060138022	9	0.00010703072971173057	9	True	turquoise
phosphoglucan phosphatase dsp amyloplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
phosphoglucan phosphatase lsf chloroplastic	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
tyrosine protein phosphatase domain containing	0.0007394019060138022	9	0.00015459994291694415	13	True	turquoise
alpha amylase isozyme	0.00024646730200460074	3	0.00019027685282085435	16	True	turquoise
beta amylase 1	0.000985869208018403	12	0.0006659689848729902	56	True	turquoise
maltose excess protein 1 chloroplastic	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
solute carrier family 2 facilitated glucose transporter member	0.0010680249753532698	13	0.0003210921891351917	27	True	turquoise
alpha trehalose phosphate synthase [udp forming]	0.0007394019060138022	9	0.000570830558462563	48	True	turquoise
trehalose 6 phosphate phosphatase	0.000821557673348669	10	0.0005589382551612597	47	True	turquoise
alpha galactosidase	0.000985869208018403	12	0.0003924460089430121	33	True	turquoise
ribokinase	0.00032862306933946765	4	5.9461516506516985e-05	5	True	turquoise
glucose phosphate 1 dehydrogenase 2	0.0006572461386789353	8	0.00011892303301303397	10	True	turquoise
ashgo phosphoenolpyruvate carboxykinase atp	0.0004929346040092015	6	0.00011892303301303397	10	True	turquoise
pyruvate phosphate dikinase 1	0.000821557673348669	10	0.00019027685282085435	16	True	turquoise
pyruvate phosphate dikinase regulatory protein 1 chloroplastic	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
pyruvate decarboxylase	0.0006572461386789353	8	0.0002616306726286747	22	True	turquoise
alcohol dehydrogenase	0.0005750903713440683	7	0.00021406145942346114	18	True	turquoise
ambme l lactate dehydrogenase a chain	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
2 3 bisphosphoglycerate dependent phosphoglycerate mutase	0.0004929346040092015	6	0.00016649224621824755	14	True	turquoise
arath enolase 1	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
plastidial pyruvate kinase 1	0.0007394019060138022	9	0.0004637998287508325	39	True	turquoise
gdp mannose 4 6 dehydratase	0.00024646730200460074	3	5.9461516506516985e-05	5	True	turquoise
dicdi gdp l fucose synthase	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
adp l glycero d manno heptose epimerase	0.00016431153466973383	2	5.9461516506516985e-05	5	True	turquoise
galacturonokinase protein	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
ghmp kinases c domain containing protein	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
dtdp d glucose 4 6 dehydratase	0.0007394019060138022	9	0.00016649224621824755	14	True	turquoise
bifunctional udp glucose 4 epimerase	0.00016431153466973383	2	0.0005589382551612597	47	False	turquoise
amino acid n acetyltransferase	0.00016431153466973383	2	0.00015459994291694415	13	True	turquoise
acetylglutamate kinase	8.215576733486691e-05	1	7.135381980782038e-05	6	True	turquoise
carbamoyl phosphate synthase large chain	0.00024646730200460074	3	0.00010703072971173057	9	True	turquoise
delta 1 pyrroline carboxylate synthase	0.00032862306933946765	4	0.00023784606602606794	20	True	turquoise
imidazoleglycerol phosphate dehydratase 1	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
asparagine synthetase [glutamine hydrolyzing]	0.0004929346040092015	6	0.0002735229759299781	23	True	turquoise
4 hydroxy tetrahydrodipicolinate reductase 1 chloroplastic protein	0.0004107788366743345	5	8.324612310912378e-05	7	True	turquoise
diaminopimelate epimerase	0.0006572461386789353	8	0.0003329844924364951	28	True	turquoise
cystathionine gamma synthase 1	0.0012323365100230035	15	0.0002497383693273713	21	True	turquoise
homocysteine s methyltransferase protein	0.00016431153466973383	2	0.00016649224621824755	14	False	turquoise
anoga enolase phosphatase e1	0.0014788038120276043	18	0.00021406145942346114	18	True	turquoise
threonine synthase 1	0.00016431153466973383	2	5.9461516506516985e-05	5	True	turquoise
acetohydroxy acid synthase small subunit	0.0014788038120276043	18	0.00023784606602606794	20	True	turquoise
branched chain amino acid aminotransferase 1	0.0013144922773578706	16	0.0006183997716677766	52	True	turquoise
d 3 phosphoglycerate dehydrogenase 1	0.0013144922773578706	16	0.0002854152792312815	24	True	turquoise
bifunctional l 3 cyanoalanine synthase cysteine 1 mitochondrial	0.00024646730200460074	3	0.00016649224621824755	14	True	turquoise
arath serine hydroxymethyltransferase 2	0.0013144922773578706	16	0.0002854152792312815	24	True	turquoise
phospho dehydro deoxyheptonate aldolase 1	0.0006572461386789353	8	0.0003210921891351917	27	True	turquoise
shikimate dehydrogenase nadp +	0.00016431153466973383	2	0.00013081533631433735	11	True	turquoise
shikimate kinase chloroplastic	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
chorismate mutase 1	0.00016431153466973383	2	0.00022595376272476454	19	False	turquoise
arogenate dehydratase prephenate 1	0.00024646730200460074	3	9.513842641042717e-05	8	True	turquoise
anthranilate synthase component	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
anthranilate phosphoribosyltransferase	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
n 5 phosphoribosyl anthranilate isomerase 1	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
indole glycerol phosphate synthase	0.00016431153466973383	2	5.9461516506516985e-05	5	True	turquoise
tryptophan synthase alpha chain	0.00016431153466973383	2	0.00014270763961564075	12	True	turquoise
urease accessory protein ureg	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
cyanate hydratase	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
glyoxylate succinic semialdehyde reductase 2	0.0014788038120276043	18	0.00021406145942346114	18	True	turquoise
bovin proline dehydrogenase 1 mitochondrial	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
malonate semialdehyde dehydrogenase	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
fad binding pcmh type domain containing protein	0.000985869208018403	12	0.0004281229188469223	36	True	turquoise
beta elim lyase domain containing protein	0.0006572461386789353	8	0.0003924460089430121	33	True	turquoise
lactamase b domain containing protein	0.0005750903713440683	7	0.0006778612881742935	57	False	turquoise
enoyl coa hydratase domain containing protein 2 mitochondrial	0.0004929346040092015	6	0.00019027685282085435	16	True	turquoise
enoyl coa hydratase protein 2 mitochondrial	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
quality protein electron transfer flavoprotein subunit alpha	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
quality protein electron transfer flavoprotein subunit alpha mitochondrial	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
quality protein tyrosine dopa decarboxylase	0.00016431153466973383	2	0.00019027685282085435	16	False	turquoise
