Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Phytohormone action.abscisic acid	0.0006426735218508997	1	0.0017957377984968129	151	False	magenta
Phytohormone action.auxin	0.0019280205655526992	3	0.003698506326705356	311	False	magenta
Chromatin organisation.chromatin structure	0.004498714652956298	7	0.002426029873465893	204	True	magenta
Chromatin organisation.histone chaperone activities	0.0012853470437017994	2	0.000927599657501665	78	True	magenta
Chromatin organisation.post-translational histone modification	0.0019280205655526992	3	0.008812196746265816	741	False	magenta
Chromatin organisation.epigenetic state regulation	0.003213367609254499	5	0.0032228141946532203	271	False	magenta
Cell division.DNA replication	0.010282776349614395	16	0.004364475311578346	367	True	magenta
Cell division.cell cycle organisation	0.0038560411311053984	6	0.007397012653410712	622	False	magenta
Cell division.meiotic recombination	0.003213367609254499	5	0.003246598801255827	273	False	magenta
Cell division.cytokinesis	0.0012853470437017994	2	0.003936352392731424	331	False	magenta
DNA damage response.homologous recombination repair (HR)	0.0006426735218508997	1	0.001201122633431643	101	False	magenta
DNA damage response.base excision repair (BER)	0.003213367609254499	5	0.0004756921320521359	40	True	magenta
DNA damage response.nucleotide excision repair (NER)	0.002570694087403599	4	0.0010108457806107887	85	True	magenta
RNA biosynthesis.RNA polymerase II-dependent transcription	0.0019280205655526992	3	0.006255351536485586	526	False	magenta
RNA biosynthesis.RNA polymerase III-dependent transcription	0.005141388174807198	8	0.0013438302730472839	113	True	magenta
RNA biosynthesis.DNA-binding transcriptional regulation	0.021850899742930592	34	0.049376843307011704	4152	False	magenta
RNA biosynthesis.transcriptional co-regulation	0.0006426735218508997	1	0.002461706783369803	207	False	magenta
RNA processing.spliceosome-mediated pre-mRNA splicing	0.012210796915167094	19	0.008633812196746266	726	True	magenta
RNA processing.pre-RNA group-I/-II intron splicing	0.002570694087403599	4	0.0019265531348111502	162	True	magenta
RNA processing.tRNA modification	0.0006426735218508997	1	0.003234706497954524	272	False	magenta
RNA processing.RNA pseudouridylation	0.0006426735218508997	1	0.0009157073542003615	77	False	magenta
RNA processing.organelle RNA modification	0.0006426735218508997	1	0.001771953191894206	149	False	magenta
RNA homeostasis.mRNA degradation	0.0019280205655526992	3	0.0029730758253258493	250	False	magenta
RNA homeostasis.mRNA surveillance pathways	0.005784061696658098	9	0.0009632765674055751	81	True	magenta
RNA homeostasis.mRNA silencing	0.0019280205655526992	3	0.002640091332889354	222	False	magenta
RNA homeostasis.post-transcriptional regulator activities	0.004498714652956298	7	0.004019598515840548	338	True	magenta
RNA homeostasis.RNA transport	0.0019280205655526992	3	0.0015341071258681382	129	True	magenta
Protein biosynthesis.ribosome biogenesis	0.015424164524421594	24	0.012772333745599848	1074	True	magenta
Protein biosynthesis.translation initiation	0.0012853470437017994	2	0.002164399200837218	182	False	magenta
Protein biosynthesis.organellar translation machinery	0.0006426735218508997	1	0.006421843782703834	540	False	magenta
Protein modification.glycosylation	0.0012853470437017994	2	0.002342783750356769	197	False	magenta
Protein modification.lipidation	0.0019280205655526992	3	0.0035914755969936258	302	False	magenta
Protein modification.phosphorylation	0.0038560411311053984	6	0.022928360764912947	1928	False	magenta
Protein modification.dephosphorylation	0.0012853470437017994	2	0.006076966986966035	511	False	magenta
Protein modification.methylation	0.002570694087403599	4	0.0002973075825325849	25	True	magenta
Protein modification.targeting peptide maturation	0.0019280205655526992	3	0.0016887070687850822	142	True	magenta
Protein modification.protein folding	0.0012853470437017994	2	0.0013081533631433737	110	False	magenta
Protein homeostasis.protein quality control	0.006426735218508998	10	0.006017505470459519	506	True	magenta
Protein homeostasis.ubiquitin-proteasome system	0.02570694087403599	40	0.031110265436209684	2616	False	magenta
Protein homeostasis.proteolysis	0.008997429305912597	14	0.009692227190562269	815	False	magenta
Cytoskeleton organisation.microtubular network	0.0012853470437017994	2	0.005113690419560461	430	False	magenta
Cytoskeleton organisation.microfilament network	0.003213367609254499	5	0.005161259632765674	434	False	magenta
Cell wall organisation.hemicellulose	0.0006426735218508997	1	0.004661782894110932	392	False	magenta
Cell wall organisation.cell wall proteins	0.0012853470437017994	2	0.0018433070117020265	155	False	magenta
Vesicle trafficking.anterograde trafficking	0.0006426735218508997	1	0.0026044144229854438	219	False	magenta
Vesicle trafficking.retrograde trafficking	0.0012853470437017994	2	0.0037936447531157834	319	False	magenta
Vesicle trafficking.endocytic trafficking	0.0006426735218508997	1	0.0022357530206450387	188	False	magenta
Vesicle trafficking.exocytic trafficking	0.002570694087403599	4	0.0019265531348111502	162	True	magenta
Vesicle trafficking.clathrin coated vesicle machinery	0.0019280205655526992	3	0.0024141375701645894	203	False	magenta
Vesicle trafficking.vesicle tethering	0.002570694087403599	4	0.004661782894110932	392	False	magenta
Vesicle trafficking.vesicle target membrane fusion	0.0006426735218508997	1	0.0019979069546189705	168	False	magenta
Vesicle trafficking.autophagosome formation	0.004498714652956298	7	0.0029255066121206355	246	True	magenta
Protein translocation.mitochondrion	0.0012853470437017994	2	0.001141661116925126	96	True	magenta
Protein translocation.endoplasmic reticulum	0.0019280205655526992	3	0.0012843687565407668	108	True	magenta
Protein translocation.peroxisome	0.0038560411311053984	6	0.0008919227475977547	75	True	magenta
Protein translocation.nucleus	0.0012853470437017994	2	0.0026163067262867474	220	False	magenta
Solute transport.primary active transport	0.005784061696658098	9	0.005803444011036057	488	False	magenta
Solute transport.carrier-mediated transport	0.010925449871465296	17	0.026115498049662258	2196	False	magenta
Solute transport.channel-mediated transport	0.0006426735218508997	1	0.005434782608695652	457	False	magenta
Nutrient uptake.iron uptake	0.0019280205655526992	3	0.0025687375130815336	216	False	magenta
External stimuli response.light	0.0012853470437017994	2	0.0033655218342688612	283	False	magenta
External stimuli response.symbiont	0.0006426735218508997	1	0.0009394919608029683	79	False	magenta
External stimuli response.pathogen	0.0012853470437017994	2	0.0042217676719627055	355	False	magenta
Multi-process regulation.circadian clock system	0.0006426735218508997	1	0.001355722576348587	114	False	magenta
Multi-process regulation.SnRK1-kinase regulatory system	0.0006426735218508997	1	0.0014627533060603177	123	False	magenta
Multi-process regulation.ROP-GTPase regulatory system	0.0006426735218508997	1	0.0023903529635619825	201	False	magenta
Multi-process regulation.phosphoinositide signalling	0.0019280205655526992	3	0.005113690419560461	430	False	magenta
Multi-process regulation.calcium homeostasis	0.002570694087403599	4	0.003960136999334031	333	False	magenta
Multi-process regulation.UPR (Unfolded Protein Response) signalling	0.0006426735218508997	1	0.0007729997145847207	65	False	magenta
Multi-process regulation.MAP kinase cascade signalling	0.0019280205655526992	3	0.003995813909237941	336	False	magenta
Plant organogenesis.vascular system formation	0.0006426735218508997	1	0.0005232613452573494	44	True	magenta
not assigned.annotated	0.48264781491002573	751	0.30792740938064883	25893	True	magenta
not assigned.not annotated	0.16195372750642673	252	0.06590714489582342	5542	True	magenta
Enzyme classification.EC_1 oxidoreductases	0.016066838046272493	25	0.022809437731899914	1918	False	magenta
Enzyme classification.EC_2 transferases	0.030848329048843187	48	0.061459423461135955	5168	False	magenta
Enzyme classification.EC_3 hydrolases	0.010282776349614395	16	0.024486252497383693	2059	False	magenta
Enzyme classification.EC_4 lyases	0.0019280205655526992	3	0.00556559794500999	468	False	magenta
Enzyme classification.EC_5 isomerases	0.0038560411311053984	6	0.0044239368280848635	372	False	magenta
Enzyme classification.EC_6 ligases	0.0006426735218508997	1	0.003912567786128817	329	False	magenta
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.glycolysis	0.0005558643690939411	1	0.0012605841499381601	106	False	greenyellow
Cellular respiration.tricarboxylic acid cycle	0.0016675931072818232	3	0.0016649224621824756	140	True	greenyellow
Cellular respiration.oxidative phosphorylation	0.0011117287381878821	2	0.005137475026163067	432	False	greenyellow
Carbohydrate metabolism.sucrose metabolism	0.005002779321845469	9	0.0019503377414137571	164	True	greenyellow
Carbohydrate metabolism.oligosaccharide metabolism	0.0011117287381878821	2	0.0003924460089430121	33	True	greenyellow
Carbohydrate metabolism.oxidative pentose phosphate pathway	0.0016675931072818232	3	0.0005470459518599562	46	True	greenyellow
Carbohydrate metabolism.fermentation	0.0022234574763757642	4	0.0002854152792312815	24	True	greenyellow
Amino acid metabolism.glutamate group amino acid biosynthesis	0.0022234574763757642	4	0.001593568642374655	134	True	greenyellow
Amino acid metabolism.aspartate group amino acid biosynthesis	0.0044469149527515284	8	0.0022952145371515557	193	True	greenyellow
Amino acid metabolism.pyruvate group amino acid biosynthesis	0.0027793218454697055	5	0.0007611074112834174	64	True	greenyellow
Amino acid metabolism.serine group amino acid biosynthesis	0.0044469149527515284	8	0.0005232613452573494	44	True	greenyellow
Amino acid metabolism.shikimate group amino acid biosynthesis	0.0005558643690939411	1	0.0014270763961564076	120	False	greenyellow
Amino acid metabolism.amino acid degradation	0.011117287381878822	20	0.002854152792312815	240	True	greenyellow
Lipid metabolism.fatty acid metabolism	0.010005558643690939	18	0.005327751878983922	448	True	greenyellow
Lipid metabolism.glycerolipid metabolism	0.014452473596442469	26	0.006183997716677766	520	True	greenyellow
Lipid metabolism.sphingolipid metabolism	0.0033351862145636463	6	0.0019860146513176673	167	True	greenyellow
Lipid metabolism.phytosterol metabolism	0.0011117287381878821	2	0.0014508610027590143	122	False	greenyellow
Lipid metabolism.lipid trafficking	0.0038910505836575876	7	0.0015341071258681382	129	True	greenyellow
Nucleotide metabolism.purines	0.0022234574763757642	4	0.002330891447055466	196	False	greenyellow
Nucleotide metabolism.pyrimidines	0.0011117287381878821	2	0.0011892303301303396	100	False	greenyellow
Nucleotide metabolism.deoxynucleotides	0.0011117287381878821	2	0.0006183997716677766	52	True	greenyellow
Coenzyme metabolism.pyridoxal-phosphate homeostasis	0.005002779321845469	9	0.0003567690990391019	30	True	greenyellow
Coenzyme metabolism.prenylquinone biosynthesis	0.0005558643690939411	1	0.0007967843211873275	67	False	greenyellow
Coenzyme metabolism.chlorophyll metabolism	0.005002779321845469	9	0.001379507182951194	116	True	greenyellow
Secondary metabolism.terpenoid biosynthesis	0.0044469149527515284	8	0.0028898297022167253	243	True	greenyellow
Secondary metabolism.phenolics biosynthesis	0.0022234574763757642	4	0.0009394919608029683	79	True	greenyellow
Secondary metabolism.oxalate homeostasis	0.0027793218454697055	5	0.00016649224621824755	14	True	greenyellow
Redox homeostasis.reactive oxygen scavenging	0.0005558643690939411	1	0.000570830558462563	48	False	greenyellow
Redox homeostasis.glutathione-based redox regulation	0.009449694274596998	17	0.0018789839216059366	158	True	greenyellow
Redox homeostasis.ascorbate-based redox regulation	0.0016675931072818232	3	0.0015816763390733518	133	True	greenyellow
Redox homeostasis.reactive electrophilic lipid homeostasis	0.0011117287381878821	2	0.0002854152792312815	24	True	greenyellow
Phytohormone action.abscisic acid	0.0022234574763757642	4	0.0017957377984968129	151	True	greenyellow
Phytohormone action.auxin	0.0016675931072818232	3	0.003698506326705356	311	False	greenyellow
Phytohormone action.brassinosteroid	0.005002779321845469	9	0.0014627533060603177	123	True	greenyellow
Phytohormone action.cytokinin	0.0022234574763757642	4	0.002128722290933308	179	True	greenyellow
Phytohormone action.ethylene	0.005558643690939411	10	0.0010703072971173057	90	True	greenyellow
Phytohormone action.gibberellin	0.0011117287381878821	2	0.0009632765674055751	81	True	greenyellow
Phytohormone action.jasmonic acid	0.007226236798221234	13	0.0015222148225668348	128	True	greenyellow
Phytohormone action.karrikins	0.0005558643690939411	1	9.513842641042717e-05	8	True	greenyellow
Phytohormone action.signalling peptides	0.0038910505836575876	7	0.0029492912187232424	248	True	greenyellow
Chromatin organisation.post-translational histone modification	0.0044469149527515284	8	0.008812196746265816	741	False	greenyellow
Chromatin organisation.nucleosome remodeling	0.0016675931072818232	3	0.0038887831795262106	327	False	greenyellow
Chromatin organisation.epigenetic state regulation	0.005002779321845469	9	0.0032228141946532203	271	True	greenyellow
Chromatin organisation.organelle machinery	0.0022234574763757642	4	0.00020216915612215775	17	True	greenyellow
Cell division.DNA replication	0.0016675931072818232	3	0.004364475311578346	367	False	greenyellow
Cell division.cell cycle organisation	0.0022234574763757642	4	0.007397012653410712	622	False	greenyellow
Cell division.cytokinesis	0.0038910505836575876	7	0.003936352392731424	331	False	greenyellow
Cell division.plastid division	0.006114508060033352	11	0.0009989534773094852	84	True	greenyellow
DNA damage response.base excision repair (BER)	0.0016675931072818232	3	0.0004756921320521359	40	True	greenyellow
RNA biosynthesis.RNA polymerase II-dependent transcription	0.0011117287381878821	2	0.006255351536485586	526	False	greenyellow
RNA biosynthesis.DNA-binding transcriptional regulation	0.0906058921623124	163	0.049376843307011704	4152	True	greenyellow
RNA biosynthesis.transcriptional co-regulation	0.0016675931072818232	3	0.002461706783369803	207	False	greenyellow
RNA processing.pre-RNA group-I/-II intron splicing	0.006670372429127293	12	0.0019265531348111502	162	True	greenyellow
RNA homeostasis.post-transcriptional regulator activities	0.0022234574763757642	4	0.004019598515840548	338	False	greenyellow
Protein biosynthesis.ribosome biogenesis	0.0027793218454697055	5	0.012772333745599848	1074	False	greenyellow
Protein modification.acetylation	0.0027793218454697055	5	0.0007373228046808106	62	True	greenyellow
Protein modification.phosphorylation	0.029460811561978877	53	0.022928360764912947	1928	True	greenyellow
Protein modification.dephosphorylation	0.0016675931072818232	3	0.006076966986966035	511	False	greenyellow
Protein modification.S-glutathionylation	0.0011117287381878821	2	0.0003448767957377985	29	True	greenyellow
Protein homeostasis.protein quality control	0.0022234574763757642	4	0.006017505470459519	506	False	greenyellow
Protein homeostasis.ubiquitin-proteasome system	0.02612562534741523	47	0.031110265436209684	2616	False	greenyellow
Protein homeostasis.proteolysis	0.010005558643690939	18	0.009692227190562269	815	True	greenyellow
Protein homeostasis.protein storage	0.0016675931072818232	3	0.0003329844924364951	28	True	greenyellow
Cytoskeleton organisation.microtubular network	0.0005558643690939411	1	0.005113690419560461	430	False	greenyellow
Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact	0.0027793218454697055	5	0.0008919227475977547	75	True	greenyellow
Cell wall organisation.cellulose	0.0005558643690939411	1	0.0016887070687850822	142	False	greenyellow
Cell wall organisation.hemicellulose	0.007226236798221234	13	0.004661782894110932	392	True	greenyellow
Cell wall organisation.pectin	0.0005558643690939411	1	0.004257444581866616	358	False	greenyellow
Cell wall organisation.cell wall hydroxycinnamic acids	0.0005558643690939411	1	7.135381980782038e-05	6	True	greenyellow
Cell wall organisation.cutin and suberin	0.0027793218454697055	5	0.0017481685852915993	147	True	greenyellow
Vesicle trafficking.anterograde trafficking	0.0011117287381878821	2	0.0026044144229854438	219	False	greenyellow
Vesicle trafficking.endocytic trafficking	0.0011117287381878821	2	0.0022357530206450387	188	False	greenyellow
Vesicle trafficking.exocytic trafficking	0.0033351862145636463	6	0.0019265531348111502	162	True	greenyellow
Vesicle trafficking.vesicle tethering	0.0016675931072818232	3	0.004661782894110932	392	False	greenyellow
Vesicle trafficking.vesicle target membrane fusion	0.0016675931072818232	3	0.0019979069546189705	168	False	greenyellow
Protein translocation.mitochondrion	0.0005558643690939411	1	0.001141661116925126	96	False	greenyellow
Solute transport.primary active transport	0.012784880489160644	23	0.005803444011036057	488	True	greenyellow
Solute transport.carrier-mediated transport	0.042245692051139525	76	0.026115498049662258	2196	True	greenyellow
Solute transport.channel-mediated transport	0.005558643690939411	10	0.005434782608695652	457	True	greenyellow
Nutrient uptake.nitrogen assimilation	0.0011117287381878821	2	0.0012962610598420703	109	False	greenyellow
Nutrient uptake.phosphorus assimilation	0.0022234574763757642	4	0.0006659689848729902	56	True	greenyellow
Nutrient uptake.iron uptake	0.0011117287381878821	2	0.0025687375130815336	216	False	greenyellow
External stimuli response.oxygen	0.0005558643690939411	1	0.0002616306726286747	22	True	greenyellow
External stimuli response.gravity	0.0005558643690939411	1	0.0002973075825325849	25	True	greenyellow
External stimuli response.temperature	0.006670372429127293	12	0.0010227380839120922	86	True	greenyellow
External stimuli response.salinity	0.007226236798221234	13	0.0004994767386547426	42	True	greenyellow
External stimuli response.symbiont	0.0011117287381878821	2	0.0009394919608029683	79	True	greenyellow
External stimuli response.pathogen	0.013896609227348526	25	0.0042217676719627055	355	True	greenyellow
Multi-process regulation.Programmed Cell Death (PCD) system	0.0016675931072818232	3	0.001201122633431643	101	True	greenyellow
Multi-process regulation.SnRK1-kinase regulatory system	0.0005558643690939411	1	0.0014627533060603177	123	False	greenyellow
Multi-process regulation.ROP-GTPase regulatory system	0.0016675931072818232	3	0.0023903529635619825	201	False	greenyellow
Multi-process regulation.phosphoinositide signalling	0.0016675931072818232	3	0.005113690419560461	430	False	greenyellow
Multi-process regulation.calcium homeostasis	0.009449694274596998	17	0.003960136999334031	333	True	greenyellow
Multi-process regulation.UPR (Unfolded Protein Response) signalling	0.0027793218454697055	5	0.0007729997145847207	65	True	greenyellow
Multi-process regulation.MAP kinase cascade signalling	0.010005558643690939	18	0.003995813909237941	336	True	greenyellow
Plant reproduction.gametogenesis	0.0005558643690939411	1	0.0018195224050994196	153	False	greenyellow
Plant reproduction.pollination and fertilization	0.0016675931072818232	3	0.000689753591475597	58	True	greenyellow
Plant reproduction.embryogenesis	0.0016675931072818232	3	0.001165445723527733	98	True	greenyellow
Plant organogenesis.leaf formation	0.0022234574763757642	4	0.001974122348016364	166	True	greenyellow
Plant organogenesis.root formation	0.0011117287381878821	2	0.0019384454381124537	163	False	greenyellow
Plant organogenesis.flower formation	0.0005558643690939411	1	0.0033536295309675576	282	False	greenyellow
not assigned.annotated	0.2162312395775431	389	0.30792740938064883	25893	False	greenyellow
not assigned.not annotated	0.057809894385769875	104	0.06590714489582342	5542	False	greenyellow
Enzyme classification.EC_1 oxidoreductases	0.0689271817676487	124	0.022809437731899914	1918	True	greenyellow
Enzyme classification.EC_2 transferases	0.09838799332962757	177	0.061459423461135955	5168	True	greenyellow
Enzyme classification.EC_3 hydrolases	0.040022234574763754	72	0.024486252497383693	2059	True	greenyellow
Enzyme classification.EC_4 lyases	0.011117287381878822	20	0.00556559794500999	468	True	greenyellow
Enzyme classification.EC_5 isomerases	0.0016675931072818232	3	0.0044239368280848635	372	False	greenyellow
Enzyme classification.EC_6 ligases	0.0033351862145636463	6	0.003912567786128817	329	False	greenyellow
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.tricarboxylic acid cycle	0.01834862385321101	4	0.0016649224621824756	140	True	violet
Cellular respiration.oxidative phosphorylation	0.0045871559633027525	1	0.005137475026163067	432	False	violet
Carbohydrate metabolism.sucrose metabolism	0.0045871559633027525	1	0.0019503377414137571	164	True	violet
Carbohydrate metabolism.trehalose metabolism	0.013761467889908258	3	0.0005827228617638665	49	True	violet
Amino acid metabolism.shikimate group amino acid biosynthesis	0.0045871559633027525	1	0.0014270763961564076	120	True	violet
Lipid metabolism.fatty acid metabolism	0.0045871559633027525	1	0.005327751878983922	448	False	violet
Lipid metabolism.glycerolipid metabolism	0.0045871559633027525	1	0.006183997716677766	520	False	violet
Lipid metabolism.sphingolipid metabolism	0.022935779816513763	5	0.0019860146513176673	167	True	violet
Phytohormone action.cytokinin	0.0045871559633027525	1	0.002128722290933308	179	True	violet
Phytohormone action.ethylene	0.0045871559633027525	1	0.0010703072971173057	90	True	violet
Phytohormone action.signalling peptides	0.0045871559633027525	1	0.0029492912187232424	248	True	violet
RNA biosynthesis.DNA-binding transcriptional regulation	0.06422018348623854	14	0.049376843307011704	4152	True	violet
Protein modification.phosphorylation	0.0871559633027523	19	0.022928360764912947	1928	True	violet
Protein modification.dephosphorylation	0.022935779816513763	5	0.006076966986966035	511	True	violet
Protein homeostasis.ubiquitin-proteasome system	0.009174311926605505	2	0.031110265436209684	2616	False	violet
Cytoskeleton organisation.microfilament network	0.045871559633027525	10	0.005161259632765674	434	True	violet
Cell wall organisation.hemicellulose	0.0045871559633027525	1	0.004661782894110932	392	False	violet
Cell wall organisation.pectin	0.009174311926605505	2	0.004257444581866616	358	True	violet
Vesicle trafficking.exocytic trafficking	0.009174311926605505	2	0.0019265531348111502	162	True	violet
Vesicle trafficking.clathrin coated vesicle machinery	0.0045871559633027525	1	0.0024141375701645894	203	True	violet
Vesicle trafficking.vesicle tethering	0.0045871559633027525	1	0.004661782894110932	392	False	violet
Protein translocation.chloroplast	0.027522935779816515	6	0.0021406145942346115	180	True	violet
Solute transport.carrier-mediated transport	0.022935779816513763	5	0.026115498049662258	2196	False	violet
Solute transport.channel-mediated transport	0.013761467889908258	3	0.005434782608695652	457	True	violet
External stimuli response.oxygen	0.009174311926605505	2	0.0002616306726286747	22	True	violet
Multi-process regulation.ROP-GTPase regulatory system	0.01834862385321101	4	0.0023903529635619825	201	True	violet
Multi-process regulation.phosphoinositide signalling	0.04128440366972477	9	0.005113690419560461	430	True	violet
Multi-process regulation.calcium homeostasis	0.03211009174311927	7	0.003960136999334031	333	True	violet
Plant reproduction.gametogenesis	0.0045871559633027525	1	0.0018195224050994196	153	True	violet
Plant organogenesis.leaf formation	0.03669724770642202	8	0.001974122348016364	166	True	violet
Plant organogenesis.root formation	0.0045871559633027525	1	0.0019384454381124537	163	True	violet
Plant organogenesis.flower formation	0.045871559633027525	10	0.0033536295309675576	282	True	violet
not assigned.annotated	0.18807339449541285	41	0.30792740938064883	25893	False	violet
not assigned.not annotated	0.022935779816513763	5	0.06590714489582342	5542	False	violet
Enzyme classification.EC_1 oxidoreductases	0.027522935779816515	6	0.022809437731899914	1918	True	violet
Enzyme classification.EC_2 transferases	0.10550458715596331	23	0.061459423461135955	5168	True	violet
Enzyme classification.EC_3 hydrolases	0.03211009174311927	7	0.024486252497383693	2059	True	violet
Enzyme classification.EC_5 isomerases	0.013761467889908258	3	0.0044239368280848635	372	True	violet
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Phytohormone action.signalling peptides	0.02	1	0.0029492912187232424	248	True	sienna3
RNA biosynthesis.DNA-binding transcriptional regulation	0.18	9	0.049376843307011704	4152	True	sienna3
Protein homeostasis.proteolysis	0.02	1	0.009692227190562269	815	True	sienna3
Cell wall organisation.pectin	0.04	2	0.004257444581866616	358	True	sienna3
Cell wall organisation.cutin and suberin	0.04	2	0.0017481685852915993	147	True	sienna3
External stimuli response.pathogen	0.08	4	0.0042217676719627055	355	True	sienna3
not assigned.annotated	0.26	13	0.30792740938064883	25893	False	sienna3
not assigned.not annotated	0.24	12	0.06590714489582342	5542	True	sienna3
Enzyme classification.EC_2 transferases	0.06	3	0.061459423461135955	5168	False	sienna3
Enzyme classification.EC_3 hydrolases	0.06	3	0.024486252497383693	2059	True	sienna3
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.tricarboxylic acid cycle	0.0023584905660377358	1	0.0016649224621824756	140	True	darkgrey
Amino acid metabolism.amino acid degradation	0.01179245283018868	5	0.002854152792312815	240	True	darkgrey
Lipid metabolism.glycerolipid metabolism	0.0047169811320754715	2	0.006183997716677766	520	False	darkgrey
Lipid metabolism.sphingolipid metabolism	0.0023584905660377358	1	0.0019860146513176673	167	True	darkgrey
Coenzyme metabolism.tetrahydrofolate metabolism	0.007075471698113208	3	0.0010227380839120922	86	True	darkgrey
Redox homeostasis.glutathione-based redox regulation	0.018867924528301886	8	0.0018789839216059366	158	True	darkgrey
Redox homeostasis.thiol-based redox regulation	0.0047169811320754715	2	0.001201122633431643	101	True	darkgrey
Redox homeostasis.ascorbate-based redox regulation	0.0023584905660377358	1	0.0015816763390733518	133	True	darkgrey
Phytohormone action.abscisic acid	0.0047169811320754715	2	0.0017957377984968129	151	True	darkgrey
Phytohormone action.auxin	0.009433962264150943	4	0.003698506326705356	311	True	darkgrey
Phytohormone action.ethylene	0.0023584905660377358	1	0.0010703072971173057	90	True	darkgrey
Chromatin organisation.post-translational histone modification	0.01179245283018868	5	0.008812196746265816	741	True	darkgrey
Cell division.cell cycle organisation	0.01650943396226415	7	0.007397012653410712	622	True	darkgrey
Cell division.meiotic recombination	0.0023584905660377358	1	0.003246598801255827	273	False	darkgrey
RNA biosynthesis.DNA-binding transcriptional regulation	0.018867924528301886	8	0.049376843307011704	4152	False	darkgrey
RNA processing.spliceosome-mediated pre-mRNA splicing	0.014150943396226415	6	0.008633812196746266	726	True	darkgrey
RNA processing.mRNA modification	0.0023584905660377358	1	0.0027471220626010848	231	False	darkgrey
RNA processing.tRNA modification	0.0023584905660377358	1	0.003234706497954524	272	False	darkgrey
RNA homeostasis.mRNA degradation	0.0047169811320754715	2	0.0029730758253258493	250	True	darkgrey
RNA homeostasis.mRNA silencing	0.0023584905660377358	1	0.002640091332889354	222	False	darkgrey
RNA homeostasis.RNA transport	0.009433962264150943	4	0.0015341071258681382	129	True	darkgrey
Protein biosynthesis.ribosome biogenesis	0.01179245283018868	5	0.012772333745599848	1074	False	darkgrey
Protein biosynthesis.aminoacyl-tRNA formation	0.0023584905660377358	1	0.0012486918466368567	105	True	darkgrey
Protein biosynthesis.translation initiation	0.0023584905660377358	1	0.002164399200837218	182	True	darkgrey
Protein biosynthesis.translation elongation	0.0023584905660377358	1	0.0012130149367329465	102	True	darkgrey
Protein modification.acetylation	0.007075471698113208	3	0.0007373228046808106	62	True	darkgrey
Protein modification.phosphorylation	0.009433962264150943	4	0.022928360764912947	1928	False	darkgrey
Protein homeostasis.ubiquitin-proteasome system	0.009433962264150943	4	0.031110265436209684	2616	False	darkgrey
Protein homeostasis.proteolysis	0.0023584905660377358	1	0.009692227190562269	815	False	darkgrey
Cytoskeleton organisation.microtubular network	0.007075471698113208	3	0.005113690419560461	430	True	darkgrey
Cytoskeleton organisation.actin and tubulin folding	0.0023584905660377358	1	0.0009632765674055751	81	True	darkgrey
Cytoskeleton organisation.plastid movement	0.0047169811320754715	2	0.0003567690990391019	30	True	darkgrey
Vesicle trafficking.anterograde trafficking	0.0047169811320754715	2	0.0026044144229854438	219	True	darkgrey
Vesicle trafficking.endocytic trafficking	0.0023584905660377358	1	0.0022357530206450387	188	True	darkgrey
Vesicle trafficking.exocytic trafficking	0.0023584905660377358	1	0.0019265531348111502	162	True	darkgrey
Vesicle trafficking.vesicle tethering	0.0023584905660377358	1	0.004661782894110932	392	False	darkgrey
Vesicle trafficking.autophagosome formation	0.007075471698113208	3	0.0029255066121206355	246	True	darkgrey
Protein translocation.chloroplast	0.007075471698113208	3	0.0021406145942346115	180	True	darkgrey
Protein translocation.endoplasmic reticulum	0.009433962264150943	4	0.0012843687565407668	108	True	darkgrey
Protein translocation.nucleus	0.009433962264150943	4	0.0026163067262867474	220	True	darkgrey
Solute transport.carrier-mediated transport	0.014150943396226415	6	0.026115498049662258	2196	False	darkgrey
Nutrient uptake.other micronutrient homeostasis	0.0047169811320754715	2	0.0016292455522785654	137	True	darkgrey
External stimuli response.light	0.0023584905660377358	1	0.0033655218342688612	283	False	darkgrey
External stimuli response.temperature	0.014150943396226415	6	0.0010227380839120922	86	True	darkgrey
External stimuli response.pathogen	0.0047169811320754715	2	0.0042217676719627055	355	True	darkgrey
Multi-process regulation.calcium homeostasis	0.0047169811320754715	2	0.003960136999334031	333	True	darkgrey
Multi-process regulation.UPR (Unfolded Protein Response) signalling	0.0047169811320754715	2	0.0007729997145847207	65	True	darkgrey
Multi-process regulation.nitric oxide signalling	0.0047169811320754715	2	0.00015459994291694415	13	True	darkgrey
Plant organogenesis.flower formation	0.0047169811320754715	2	0.0033536295309675576	282	True	darkgrey
not assigned.annotated	0.5023584905660378	213	0.30792740938064883	25893	True	darkgrey
not assigned.not annotated	0.08962264150943396	38	0.06590714489582342	5542	True	darkgrey
Enzyme classification.EC_1 oxidoreductases	0.014150943396226415	6	0.022809437731899914	1918	False	darkgrey
Enzyme classification.EC_2 transferases	0.04481132075471698	19	0.061459423461135955	5168	False	darkgrey
Enzyme classification.EC_3 hydrolases	0.014150943396226415	6	0.024486252497383693	2059	False	darkgrey
