source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0051225,spindle assembly,0.0018946063183748528,True,"""The aggregation, arrangement and bonding together of a set of components to form the spindle, the array of microtubules and associated molecules that serves to move duplicated chromosomes apart."" [GOC:ai, GOC:expert_rg, GOC:mtg_sensu, GOC:tb]",52,2998,21,21641,0.007004669779853236,0.40384615384615385,query_1,"['GO:0007051', 'GO:0007059', 'GO:0140694']"
GO:MF,GO:0004536,DNA nuclease activity,0.0020379535316244076,True,"""Catalysis of the hydrolysis of ester linkages within deoxyribonucleic acid."" [GOC:mah, ISBN:0198547684]",56,3285,21,24541,0.006392694063926941,0.375,query_1,"['GO:0004518', 'GO:0140097']"
GO:CC,GO:0099080,supramolecular complex,0.0024686469513271483,True,"""A cellular component that consists of an indeterminate number of proteins or macromolecular complexes, organized into a regular, higher-order structure such as a polymer, sheet, network or a fiber."" [GOC:dos]",447,3033,99,20617,0.032640949554896145,0.2214765100671141,query_1,['GO:0110165']
GO:BP,GO:0006414,translational elongation,0.0025145704253736346,True,"""The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis."" [GOC:ems]",105,2998,33,21641,0.011007338225483656,0.3142857142857143,query_1,"['GO:0006412', 'GO:0009059']"
GO:MF,GO:0019843,rRNA binding,0.0025302236839491975,True,"""Binding to a ribosomal RNA."" [GOC:jl]",232,3285,56,24541,0.01704718417047184,0.2413793103448276,query_1,['GO:0003723']
GO:BP,GO:0007051,spindle organization,0.0025493342285882875,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart."" [GOC:go_curators, GOC:mah]",78,2998,27,21641,0.009006004002668445,0.34615384615384615,query_1,"['GO:0000226', 'GO:0022402']"
GO:CC,GO:0140513,nuclear protein-containing complex,0.002693263008820116,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",1013,3033,197,20617,0.06495219254863172,0.19447186574531095,query_1,"['GO:0005634', 'GO:0032991']"
GO:CC,GO:0031965,nuclear membrane,0.002709410781291516,True,"""Either of the lipid bilayers that surround the nucleus and form the nuclear envelope; excludes the intermembrane space."" [GOC:mah, GOC:pz]",22,3033,12,20617,0.003956478733926805,0.5454545454545454,query_1,"['GO:0005635', 'GO:0031090']"
GO:MF,GO:0008135,"translation factor activity, RNA binding",0.0031950384412622154,True,"""Functions during translation by binding to RNA during polypeptide synthesis at the ribosome."" [GOC:ai, GOC:vw]",301,3285,68,24541,0.020700152207001523,0.22591362126245848,query_1,['GO:0090079']
GO:BP,GO:1901988,negative regulation of cell cycle phase transition,0.003760349697922188,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",58,2998,22,21641,0.00733822548365577,0.3793103448275862,query_1,"['GO:0010948', 'GO:0044770', 'GO:1901987']"
GO:BP,GO:0140053,mitochondrial gene expression,0.004891631256084699,True,"""The process in which a mitochondrial gene's sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [PMID:27058308]",63,2998,23,21641,0.007671781187458306,0.36507936507936506,query_1,['GO:0010467']
GO:MF,GO:0070180,large ribosomal subunit rRNA binding,0.00571277631151433,True,"""Binding to large ribosomal subunit RNA (LSU rRNA), a constituent of the large ribosomal subunit. In S. cerevisiae, this is the 25S rRNA."" [GOC:elh]",17,3285,10,24541,0.0030441400304414,0.5882352941176471,query_1,['GO:0019843']
GO:BP,GO:0007142,male meiosis II,0.005900538267096023,True,"""A cell cycle process comprising the steps by which a cell progresses through male meiosis II, the second meiotic division in the male germline."" [GOC:dph, GOC:mah]",8,2998,7,21641,0.0023348899266177454,0.875,query_1,"['GO:0007135', 'GO:0007140']"
GO:CC,GO:0005737,cytoplasm,0.007031194080582738,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",8776,3033,1391,20617,0.45862182657434886,0.15850045578851413,query_1,"['GO:0005622', 'GO:0110165']"
GO:BP,GO:0045786,negative regulation of cell cycle,0.007285148785827355,True,"""Any process that stops, prevents or reduces the rate or extent of progression through the cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",73,2998,25,21641,0.008338892595063376,0.3424657534246575,query_1,"['GO:0007049', 'GO:0048523', 'GO:0051726']"
GO:MF,GO:0043021,ribonucleoprotein complex binding,0.008605411415520698,True,"""Binding to a complex of RNA and protein."" [GOC:bf, GOC:go_curators, GOC:vk]",103,3285,30,24541,0.0091324200913242,0.2912621359223301,query_1,['GO:0044877']
GO:CC,GO:0071541,"eukaryotic translation initiation factor 3 complex, eIF3m",0.010911884029014924,True,"""An eukaryotic translation initiation factor 3 complex that contains the PCI-domain protein eIF3m."" [PMID:15904532, PMID:19061185]",7,3033,6,20617,0.0019782393669634025,0.8571428571428571,query_1,['GO:0005852']
GO:CC,GO:0072588,box H/ACA RNP complex,0.010911884029014924,True,"""A ribonucleoprotein complex that contains an RNA of the box H/ACA type and the four core proteins dyskerin, NOP10, NHP2, and GAR1 (human protein nomenclature). RNA pseudouridylation (isomerization of uridine to pseudouridine) is the major, and most likely the ancestral, function of H/ACA RNPs. Pseudouridylation targets include both large and small ribosomal RNAs (rRNAs), and small nuclear RNA (U2 snRNA). In addition to these catalytic H/ACA RNPs, a less abundant but more diverse class of structural H/ACA RNPs exists, which does not have pseudouridylation activity. These include the vertebrate telomerase RNP complex."" [GOC:BHF, GOC:BHF_telomerase, GOC:jbu, GOC:krc, GOC:mah, GOC:vw, PMID:17284456, PMID:20227365, PMID:25590339]",7,3033,6,20617,0.0019782393669634025,0.8571428571428571,query_1,['GO:0005732']
GO:CC,GO:0031429,box H/ACA snoRNP complex,0.010911884029014924,True,"""A box H/ACA small nucleolar ribonucleoprotein complex located in the nucleolus that catalyzes pseudouridylation of ribosomal RNA residues. The complex is composed of four different core proteins that assemble onto a H/ACA guide RNA scaffold that identifies specific uridines in rRNA for modification during ribosome synthesis."" [GOC:vw, PMID:17284456, PMID:20227365, PMID:22065625]",7,3033,6,20617,0.0019782393669634025,0.8571428571428571,query_1,"['GO:0005730', 'GO:0072588', 'GO:0140513', 'GO:1902494']"
GO:BP,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.011696725851441445,True,"""Any process involved in the maturation of an rRNA molecule originally produced as part of a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript."" [GOC:curators, PMID:10690410]",45,2998,18,21641,0.00600400266844563,0.4,query_1,['GO:0000460']
GO:BP,GO:0048609,multicellular organismal reproductive process,0.015363680431167499,True,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",54,2998,20,21641,0.0066711140760507,0.37037037037037035,query_1,['GO:0022414']
GO:BP,GO:0044786,cell cycle DNA replication,0.016303022295546726,True,"""The DNA-dependent DNA replication that takes place as part of the cell cycle."" [GOC:mtg_cell_cycle]",38,2998,16,21641,0.00533689126084056,0.42105263157894735,query_1,"['GO:0006261', 'GO:0022402']"
GO:CC,GO:0005635,nuclear envelope,0.01697393813886919,True,"""The double lipid bilayer enclosing the nucleus and separating its contents from the rest of the cytoplasm; includes the intermembrane space, a gap of width 20-40 nm (also called the perinuclear space)."" [ISBN:0198547684]",111,3033,32,20617,0.010550609957138147,0.2882882882882883,query_1,"['GO:0005634', 'GO:0012505', 'GO:0031967']"
GO:BP,GO:0051276,chromosome organization,0.01705318375107976,True,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",501,2998,103,21641,0.034356237491661105,0.2055888223552894,query_1,['GO:0006996']
GO:BP,GO:1901990,regulation of mitotic cell cycle phase transition,0.01933754283299998,True,"""Any process that modulates the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",59,2998,21,21641,0.007004669779853236,0.3559322033898305,query_1,"['GO:0007346', 'GO:0044772', 'GO:1901987']"
GO:MF,GO:0031369,translation initiation factor binding,0.02100023645141864,True,"""Binding to a translation initiation factor, any polypeptide factor involved in the initiation of ribosome-mediated translation."" [GOC:mah]",19,3285,10,24541,0.0030441400304414,0.5263157894736842,query_1,['GO:0005515']
GO:BP,GO:0000075,cell cycle checkpoint signaling,0.022498081986567522,True,"""A signaling process that controls cell cycle progression by monitoring the integrity of specific cell cycle events. A cell cycle checkpoint begins with detection of deficiencies or defects and ends with signal transduction."" [GOC:mtg_cell_cycle]",51,2998,19,21641,0.0063375583722481655,0.37254901960784315,query_1,"['GO:0035556', 'GO:1901988']"
GO:CC,GO:0005871,kinesin complex,0.022780321818109746,True,"""Any complex that includes a dimer of molecules from the kinesin superfamily, a group of related proteins that contain an extended region of predicted alpha-helical coiled coil in the main chain that likely produces dimerization. The native complexes of several kinesin family members have also been shown to contain additional peptides, often designated light chains as all of the noncatalytic subunits that are currently known are smaller than the chain that contains the motor unit. Kinesin complexes generally possess a force-generating enzymatic activity, or motor, which converts the free energy of the gamma phosphate bond of ATP into mechanical work."" [GOC:mah, PMID:32842864]",26,3033,12,20617,0.003956478733926805,0.46153846153846156,query_1,['GO:0005875']
GO:MF,GO:0044183,protein folding chaperone,0.023812910403821,True,"""Binding to a protein or a protein-containing complex to assist the protein folding process."" [GOC:mtg_cambridge_2009]",166,3285,41,24541,0.012480974124809741,0.2469879518072289,query_1,['GO:0003674']
GO:MF,GO:0016274,protein-arginine N-methyltransferase activity,0.02541882141240545,True,"""Catalysis of the reaction: S-adenosyl-L-methionine + (protein)-arginine = S-adenosyl-L-homocysteine + (protein)-N-methyl-arginine."" [GOC:mah, PMID:12351636, PMID:31284549]",16,3285,9,24541,0.0027397260273972603,0.5625,query_1,"['GO:0008276', 'GO:0016273']"
GO:MF,GO:0016273,arginine N-methyltransferase activity,0.02541882141240545,True,"""Enables the transfer of a methyl group from S-adenosyl-L-methionine to an amino group of an arginine residue."" [GOC:mah]",16,3285,9,24541,0.0027397260273972603,0.5625,query_1,"['GO:0008170', 'GO:0008757']"
GO:BP,GO:0051246,regulation of protein metabolic process,0.027549757722418005,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",309,2998,69,21641,0.023015343562374918,0.22330097087378642,query_1,"['GO:0019538', 'GO:0060255', 'GO:0080090']"
GO:BP,GO:0007005,mitochondrion organization,0.030640197282807032,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components."" [GOC:dph, GOC:jl, GOC:mah, GOC:sgd_curators, PMID:9786946]",142,2998,38,21641,0.012675116744496331,0.2676056338028169,query_1,['GO:0006996']
GO:MF,GO:0008092,cytoskeletal protein binding,0.03266708308646981,True,"""Binding to a protein component of a cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."" [GOC:mah]",517,3285,100,24541,0.030441400304414,0.19342359767891681,query_1,['GO:0005515']
GO:BP,GO:0090307,mitotic spindle assembly,0.036284791125266294,True,"""Mitotic bipolar spindle assembly begins with spindle microtubule nucleation from the separated spindle pole body, includes spindle elongation during prometaphase, and is complete when all kinetochores are stably attached the spindle, and the spindle assembly checkpoint is satisfied."" [GOC:tb, GOC:vw]",15,2998,9,21641,0.003002001334222815,0.6,query_1,"['GO:0000070', 'GO:0007052', 'GO:0051225']"
GO:CC,GO:1902554,serine/threonine protein kinase complex,0.036941159704459846,True,"""A protein complex which is capable of protein serine/threonine kinase activity."" [GOC:bhm, GOC:TermGenie, PMID:18191223]",140,3033,37,20617,0.012199142762940983,0.2642857142857143,query_1,['GO:1902911']
GO:BP,GO:0040031,snRNA modification,0.04385962196443499,True,"""The covalent alteration of one or more nucleotides within snRNA, resulting in a change in the properties of the snRNA."" [GOC:jl]",5,2998,5,21641,0.001667778519012675,1.0,query_1,"['GO:0009451', 'GO:0016180']"
GO:CC,GO:0005742,mitochondrial outer membrane translocase complex,0.04448150204357157,True,"""A large complex of the mitochondrial outer membrane that mediates transport of proteins into all mitochondrial compartments."" [PMID:12581629]",17,3033,9,20617,0.002967359050445104,0.5294117647058824,query_1,['GO:0098799']
GO:CC,GO:0098799,outer mitochondrial membrane protein complex,0.04448150204357157,True,"""Any protein complex that is part of the outer mitochondrial membrane."" [GOC:dos]",17,3033,9,20617,0.002967359050445104,0.5294117647058824,query_1,"['GO:0005741', 'GO:0098796', 'GO:0098798']"
GO:CC,GO:0170049,box C/D RNP complex,0.04706141363813814,True,"""A ribonucleoprotein complex consisting of a box C/D type snRNA and three (Archaea) or four (Eukaryotes) core proteins that have diverse functions, including site-specific methylation of rRNA and processing rRNA."" [PMID:28505386, PMID:30254138]",24,3033,11,20617,0.003626772172766238,0.4583333333333333,query_1,['GO:0005732']
GO:CC,GO:0031428,box C/D methylation guide snoRNP complex,0.04706141363813814,True,"""A ribonucleoprotein complex containing a box C/D type RNA that is capable of ribose-2'-O-methylation of target RNAs. Box C/D type RNAs are widespread in eukaryotes and in Archaea, suggesting that an RNA-based guide mechanism for directing specific RNA 2'-O-ribose methylations was present in the common ancestor of Archaea and Eukarya."" [ISBN:0879695897, PMID:11842104, PMID:17284456]",24,3033,11,20617,0.003626772172766238,0.4583333333333333,query_1,['GO:0170049']
GO:MF,GO:0017056,structural constituent of nuclear pore,0.04786350484970141,True,"""The action of a molecule that contributes to the structural integrity of the nuclear pore complex, a protein-lined channel in the nuclear envelope that allows the transfer of macromolecules."" [GOC:mah, PMID:25802992]",36,3285,14,24541,0.00426179604261796,0.3888888888888889,query_1,['GO:0005198']
GO:BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,0.04887144831740136,True,"""Any microtubule cytoskeleton organization that is involved in mitosis."" [GO_REF:0000060, GOC:TermGenie, PMID:18799626]",33,2998,14,21641,0.004669779853235491,0.42424242424242425,query_1,"['GO:0000226', 'GO:1903047']"
GO:BP,GO:0007052,mitotic spindle organization,0.04887144831740136,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle."" [GOC:go_curators, GOC:mah]",33,2998,14,21641,0.004669779853235491,0.42424242424242425,query_1,"['GO:0007051', 'GO:1902850']"
GO:MF,GO:0003682,chromatin binding,0.04925920270519435,True,"""Binding to chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase."" [GOC:jl, ISBN:0198506732, PMID:20404130]",199,3285,46,24541,0.014003044140030441,0.23115577889447236,query_1,['GO:0005488']
