source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0008152,metabolic process,0.0006612863997761523,True,"""A cellular process consisting of the biochemical pathways by which a living organism transforms chemical substances. This includes including anabolism (biosynthetic process) and catabolism (catabolic process). Metabolic processes includes the transformation of small molecules, as well  macromolecular processes such as DNA repair and replication, protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",16067,2985,2322,21641,0.7778894472361809,0.14451982324018173,query_1,['GO:0009987']
GO:BP,GO:0046501,protoporphyrinogen IX metabolic process,0.000662050606662434,True,"""The chemical reactions and pathways involving protoporphyrinogen IX, the specific substrate for the enzyme ferrochelatase, which catalyzes the insertion of iron to form protoheme. It is probably also the substrate for chlorophyll formation."" [ISBN:0198506732]",16,2985,11,21641,0.0036850921273031824,0.6875,query_1,['GO:0006778']
GO:BP,GO:0006782,protoporphyrinogen IX biosynthetic process,0.000662050606662434,True,"""The chemical reactions and pathways resulting in the formation of protoporphyrinogen IX."" [GOC:go_curators]",16,2985,11,21641,0.0036850921273031824,0.6875,query_1,"['GO:0006779', 'GO:0006783', 'GO:0046501']"
GO:MF,GO:0046872,metal ion binding,0.0008198389363103735,True,"""Binding to a metal ion."" [GOC:ai]",4132,3354,659,24541,0.19648181276088253,0.15948693126815103,query_1,['GO:0043169']
GO:BP,GO:0032544,plastid translation,0.0008281864801412795,True,"""The chemical reactions and pathways resulting in the formation of a protein in a plastid. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein; the plastid has its own ribosomes and transfer RNAs, and uses a genetic code that differs from the nuclear code."" [GOC:go_curators]",7,2985,7,21641,0.0023450586264656616,1.0,query_1,"['GO:0006412', 'GO:0009657']"
GO:MF,GO:0046906,tetrapyrrole binding,0.000904120978458485,True,"""Binding to a tetrapyrrole, a compound containing four pyrrole nuclei variously substituted and linked to each other through carbons at the alpha position."" [GOC:curators, ISBN:0198506732]",663,3354,133,24541,0.039654144305307094,0.20060331825037708,query_1,['GO:0097159']
GO:MF,GO:0050660,flavin adenine dinucleotide binding,0.00096906335909963,True,"""Binding to FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2."" [GOC:ai, GOC:imk, ISBN:0198506732]",243,3354,60,24541,0.017889087656529516,0.24691358024691357,query_1,"['GO:0000166', 'GO:0043168']"
GO:MF,GO:0003755,peptidyl-prolyl cis-trans isomerase activity,0.0010466018706164007,True,"""Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."" [EC:5.2.1.8]",97,3354,31,24541,0.009242695289206918,0.31958762886597936,query_1,"['GO:0016859', 'GO:0140096']"
GO:MF,GO:0043169,cation binding,0.0010852910077490236,True,"""Binding to a cation, a charged atom or group of atoms with a net positive charge."" [GOC:jl]",4168,3354,663,24541,0.19767441860465115,0.15906909788867563,query_1,['GO:0043167']
GO:CC,GO:0009706,chloroplast inner membrane,0.0012353522020264723,True,"""The inner, i.e. lumen-facing, lipid bilayer of the chloroplast envelope; also faces the chloroplast stroma."" [GOC:tb]",42,2954,18,20617,0.006093432633716994,0.42857142857142855,query_1,"['GO:0009528', 'GO:0031969']"
GO:MF,GO:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors",0.0012370886470869462,True,"""Catalysis of an oxidation-reduction (redox) reaction in which an iron-sulfur protein acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",15,3354,10,24541,0.0029815146094215863,0.6666666666666666,query_1,['GO:0016491']
GO:BP,GO:1901135,carbohydrate derivative metabolic process,0.0013000454557509772,True,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",832,2985,163,21641,0.05460636515912898,0.19591346153846154,query_1,['GO:0008152']
GO:BP,GO:0006783,heme biosynthetic process,0.001443845809172724,True,"""The chemical reactions and pathways resulting in the formation of heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring, from less complex precursors."" [GOC:jl, PMID:11788607]",26,2985,14,21641,0.004690117252931323,0.5384615384615384,query_1,"['GO:0006779', 'GO:0042168', 'GO:0046148']"
GO:BP,GO:0009791,post-embryonic development,0.001547730031293909,True,"""The process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure. See embryonic development."" [GOC:go_curators]",506,2985,108,21641,0.036180904522613064,0.2134387351778656,query_1,"['GO:0007275', 'GO:0032501']"
GO:CC,GO:0000427,plastid-encoded plastid RNA polymerase complex,0.0015510076140390244,True,"""An RNA polymerase complex containing polypeptides encoded by the plastid genome. Plastid-encoded DNA-directed RNA polymerases resemble eubacterial multisubunit RNA polymerases, with a core composed of alpha, beta, and beta-prime subunits. Some forms contain multiple additional subunits. An additional sigma factor subunit is required for promoter recognition."" [GOC:krc, GOC:mah, GOC:pj]",8,2954,7,20617,0.002369668246445498,0.875,query_1,"['GO:0000428', 'GO:0009536']"
GO:CC,GO:0009538,photosystem I reaction center,0.0015510076140390244,True,"""A photochemical system containing P700, the chlorophyll a dimer that functions as a primary electron donor. Functioning as a light-dependent plastocyanin-ferredoxin oxidoreductase, it transfers electrons from plastocyanin to ferredoxin."" [GOC:kd, ISBN:0943088399]",8,2954,7,20617,0.002369668246445498,0.875,query_1,"['GO:0009522', 'GO:0098796']"
GO:CC,GO:0009528,plastid inner membrane,0.0018411266804833873,True,"""The inner, i.e. lumen-facing, lipid bilayer of the plastid envelope; also faces the plastid stroma."" [GOC:lr]",43,2954,18,20617,0.006093432633716994,0.4186046511627907,query_1,"['GO:0019866', 'GO:0042170']"
GO:BP,GO:0042168,heme metabolic process,0.00200270967596127,True,"""The chemical reactions and pathways involving heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring."" [GOC:jl, ISBN:0124325653]",37,2985,17,21641,0.005695142378559464,0.4594594594594595,query_1,"['GO:0006778', 'GO:0042440']"
GO:MF,GO:0016661,"oxidoreductase activity, acting on other nitrogenous compounds as donors",0.002212996132887746,True,"""Catalysis of an oxidation-reduction (redox) reaction in which a nitrogenous group, excluding NH and NH2 groups, acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [EC:1.7.-.-]",8,3354,7,24541,0.0020870602265951103,0.875,query_1,['GO:0016491']
GO:CC,GO:0016469,proton-transporting two-sector ATPase complex,0.0028158409562528625,True,"""A large protein complex that catalyzes the synthesis or hydrolysis of ATP by a rotational mechanism, coupled to the transport of protons across a membrane. The complex comprises a membrane sector (F0, V0, or A0) that carries out proton transport and a cytoplasmic compartment sector (F1, V1, or A1) that catalyzes ATP synthesis or hydrolysis. Two major types have been characterized: V-type ATPases couple ATP hydrolysis to the transport of protons across a concentration gradient, whereas F-type ATPases, also known as ATP synthases, normally run in the reverse direction to utilize energy from a proton concentration or electrochemical gradient to synthesize ATP. A third type, A-type ATPases have been found in archaea, and are closely related to eukaryotic V-type ATPases but are reversible."" [GOC:mah, ISBN:0716743663, PMID:16691483]",114,2954,34,20617,0.011509817197020988,0.2982456140350877,query_1,['GO:0098796']
KEGG,KEGG:00906,Carotenoid biosynthesis,0.0028934045062137064,True,Carotenoid biosynthesis,23,591,12,3709,0.02030456852791878,0.5217391304347826,query_1,['KEGG:00000']
GO:BP,GO:0019637,organophosphate metabolic process,0.003157087770557362,True,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",1030,2985,193,21641,0.06465661641541039,0.18737864077669902,query_1,['GO:0006793']
GO:CC,GO:0098807,chloroplast thylakoid membrane protein complex,0.0034805312592533825,True,"""A protein complex that is part of a chloroplast thylakoid membrane."" [GOC:dos]",11,2954,8,20617,0.002708192281651997,0.7272727272727273,query_1,"['GO:0009535', 'GO:0098796']"
GO:BP,GO:0071482,cellular response to light stimulus,0.003487455968092042,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]",42,2985,18,21641,0.006030150753768844,0.42857142857142855,query_1,"['GO:0009416', 'GO:0071478']"
GO:CC,GO:1902495,transmembrane transporter complex,0.0035300521422587283,True,"""A transmembrane protein complex which enables the transfer of a substance from one side of a membrane to the other."" [GOC:bhm, GOC:TermGenie, PMID:18024586]",159,2954,43,20617,0.014556533513879486,0.27044025157232704,query_1,"['GO:0098796', 'GO:1990351']"
GO:BP,GO:0072522,purine-containing compound biosynthetic process,0.003841511142338114,True,"""The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",202,2985,52,21641,0.01742043551088777,0.25742574257425743,query_1,"['GO:0009058', 'GO:0072521']"
KEGG,KEGG:00010,Glycolysis / Gluconeogenesis,0.004533862288288157,True,Glycolysis / Gluconeogenesis,104,591,32,3709,0.05414551607445008,0.3076923076923077,query_1,['KEGG:00000']
GO:MF,GO:0051537,"2 iron, 2 sulfur cluster binding",0.005273892554146031,True,"""Binding to a 2 iron, 2 sulfur (2Fe-2S) cluster; this cluster consists of two iron atoms, with two inorganic sulfur atoms found between the irons and acting as bridging ligands."" [GOC:ai, PMID:15952888, Wikipedia:Iron-sulfur_cluster]",76,3354,25,24541,0.007453786523553965,0.32894736842105265,query_1,['GO:0051536']
GO:MF,GO:0051539,"4 iron, 4 sulfur cluster binding",0.005562878697525998,True,"""Binding to a 4 iron, 4 sulfur (4Fe-4S) cluster; this cluster consists of four iron atoms, with the inorganic sulfur atoms found between the irons and acting as bridging ligands."" [GOC:ai, PMID:15952888, Wikipedia:Iron-sulfur_cluster]",119,3354,34,24541,0.010137149672033392,0.2857142857142857,query_1,['GO:0051536']
GO:BP,GO:0016122,xanthophyll metabolic process,0.005827471347230584,True,"""The chemical reactions and pathways involving xanthophylls, oxygen-containing carotenoids."" [ISBN:0198547684]",8,2985,7,21641,0.0023450586264656616,0.875,query_1,['GO:0016116']
GO:BP,GO:0042549,photosystem II stabilization,0.006014707787128759,True,"""The stabilization of the photosystem II protein complex, resulting from the phosphorylation of its structural protein subunits, in a cell actively involved in photosynthesis."" [GOC:go_curators]",6,2985,6,21641,0.0020100502512562816,1.0,query_1,['GO:0042548']
GO:CC,GO:0019898,extrinsic component of membrane,0.006231889508427499,True,"""The component of a membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region."" [GOC:dos, GOC:jl, GOC:mah]",63,2954,22,20617,0.007447528774542992,0.3492063492063492,query_1,"['GO:0016020', 'GO:0110165']"
GO:CC,GO:0033178,"proton-transporting two-sector ATPase complex, catalytic domain",0.006721825148395984,True,"""A protein complex that forms part of a proton-transporting two-sector ATPase complex and catalyzes ATP hydrolysis or synthesis. The catalytic domain (F1, V1, or A1) comprises a hexameric catalytic core and a central stalk, and is peripherally associated with the membrane when the two-sector ATPase is assembled."" [GOC:mah, PMID:10838056]",72,2954,24,20617,0.008124576844955992,0.3333333333333333,query_1,"['GO:0016469', 'GO:0098796']"
GO:BP,GO:0009165,nucleotide biosynthetic process,0.007206054459194644,True,"""The chemical reactions and pathways resulting in the formation of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)."" [GOC:go_curators]",249,2985,60,21641,0.020100502512562814,0.24096385542168675,query_1,"['GO:0009117', 'GO:1901293']"
GO:BP,GO:0007623,circadian rhythm,0.0077463299903707174,True,"""Any biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:bf, GOC:go_curators]",48,2985,19,21641,0.006365159128978224,0.3958333333333333,query_1,['GO:0048511']
GO:BP,GO:0104004,cellular response to environmental stimulus,0.00924304994596215,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an environmental stimulus."" [GOC:dos]",61,2985,22,21641,0.007370184254606365,0.36065573770491804,query_1,['GO:0051716']
GO:BP,GO:0071214,cellular response to abiotic stimulus,0.00924304994596215,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (non-living) stimulus."" [GOC:mah]",61,2985,22,21641,0.007370184254606365,0.36065573770491804,query_1,"['GO:0009628', 'GO:0104004']"
GO:CC,GO:0010598,NAD(P)H dehydrogenase complex (plastoquinone),0.009515718347308784,True,"""Complex that possesses NAD(P)H dehydrogenase (plastoquinone) activity. The complex is one of the components of the electron transport chain. It is involved in electron transport from an unidentified electron donor, possibly NADH, NADPH or ferredoxin(Fd) to the plastoquinone pool."" [PMID:15608332]",7,2954,6,20617,0.002031144211238998,0.8571428571428571,query_1,['GO:1902494']
GO:BP,GO:0072524,pyridine-containing compound metabolic process,0.010400321272674058,True,"""The chemical reactions and pathways involving a pyridine-containing compound, i.e. any compound that contains pyridine or a formal derivative thereof."" [GOC:mah]",214,2985,53,21641,0.017755443886097153,0.24766355140186916,query_1,['GO:0008152']
KEGG,KEGG:00900,Terpenoid backbone biosynthesis,0.0108113358830304,True,Terpenoid backbone biosynthesis,48,591,18,3709,0.030456852791878174,0.375,query_1,['KEGG:00000']
GO:BP,GO:0010628,positive regulation of gene expression,0.013611698192422922,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",58,2985,21,21641,0.007035175879396985,0.3620689655172414,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:MF,GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,0.01422899516237154,True,"""Catalysis of the reaction: D-glyceraldehyde 3-phosphate + phosphate + NAD+ = 3-phospho-D-glyceroyl phosphate + NADH + H+."" [EC:1.2.1.12]",7,3354,6,24541,0.0017889087656529517,0.8571428571428571,query_1,['GO:0043891']
GO:MF,GO:0043891,glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (phosphorylating) activity,0.01422899516237154,True,"""Catalysis of the reaction: D-glyceraldehyde 3-phosphate + phosphate + NAD(P)+ = 3-phospho-D-glyceroyl phosphate + NAD(P)H + H+."" [EC:1.2.1.59]",7,3354,6,24541,0.0017889087656529517,0.8571428571428571,query_1,['GO:0016620']
GO:BP,GO:0005982,starch metabolic process,0.014647469138149155,True,"""The chemical reactions and pathways involving starch, the most important reserve polysaccharide in plants. It is a glucan consisting of two components, amylose and amylopectin, which are both glucose homopolymers. Starch is synthesized as a temporary storage form of carbon and can be catabolized to produce sucrose."" [ISBN:0198506732]",54,2985,20,21641,0.006700167504187605,0.37037037037037035,query_1,['GO:0044042']
GO:MF,GO:0046914,transition metal ion binding,0.016635438189986966,True,"""Binding to a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",1439,3354,248,24541,0.07394156231365534,0.1723419041000695,query_1,['GO:0046872']
GO:CC,GO:1990351,transporter complex,0.016811730335205763,True,"""A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells."" [GOC:bhm, PMID:15449578]",169,2954,43,20617,0.014556533513879486,0.25443786982248523,query_1,['GO:0032991']
GO:MF,GO:0010277,chlorophyllide a oxygenase activity,0.0168650040074625,True,"""Catalysis of the reactions: chlorophyllide a + 2 H+ + 2 NADPH + 2 O2 = chlorophyllide b + 3 H2O + 2 NADP+."" [RHEA:30359]",5,3354,5,24541,0.0014907573047107932,1.0,query_1,['GO:0016703']
GO:BP,GO:0042180,ketone metabolic process,0.02170347347182697,True,"""The chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms, as carried out by individual cells. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:jl, ISBN:0787650153]",82,2985,26,21641,0.008710217755443886,0.3170731707317073,query_1,['GO:0008152']
GO:BP,GO:0072598,protein localization to chloroplast,0.023212139083302497,True,"""A process in which a protein is transported to, or maintained at, a location in a chloroplast."" [GOC:ecd]",39,2985,16,21641,0.005360134003350084,0.41025641025641024,query_1,['GO:0033365']
GO:BP,GO:0009240,isopentenyl diphosphate biosynthetic process,0.02740015567068247,True,"""The chemical reactions and pathways resulting in the formation of isopentenyl diphosphate, an isomer of dimethylallyl diphosphate and the key precursor of all isoprenoids."" [GOC:jl, ISBN:0198506732]",21,2985,11,21641,0.0036850921273031824,0.5238095238095238,query_1,"['GO:0008299', 'GO:0008654', 'GO:0046490']"
GO:BP,GO:0046490,isopentenyl diphosphate metabolic process,0.02740015567068247,True,"""The chemical reactions and pathways involving isopentenyl diphosphate, an isomer of dimethylallyl diphosphate and the key precursor of all isoprenoids."" [ISBN:0198506732]",21,2985,11,21641,0.0036850921273031824,0.5238095238095238,query_1,['GO:0006644']
GO:BP,GO:0045727,positive regulation of translation,0.031215497123064446,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:dph, GOC:go_curators, GOC:tb]",32,2985,14,21641,0.004690117252931323,0.4375,query_1,"['GO:0006412', 'GO:0006417', 'GO:0010628', 'GO:0051247']"
GO:BP,GO:0071478,cellular response to radiation,0.031594936915370665,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:mah]",48,2985,18,21641,0.006030150753768844,0.375,query_1,"['GO:0009314', 'GO:0071214']"
GO:BP,GO:0071483,cellular response to blue light,0.03353406857397537,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a blue light stimulus. Blue light is electromagnetic radiation with a wavelength of between 440 and 500nm."" [GOC:mah]",12,2985,8,21641,0.002680067001675042,0.6666666666666666,query_1,"['GO:0009637', 'GO:0071482']"
GO:BP,GO:0030522,intracellular receptor signaling pathway,0.03353406857397537,True,"""The series of molecular signals initiated by a ligand binding to a receptor located within a cell."" [GOC:bf, GOC:mah]",12,2985,8,21641,0.002680067001675042,0.6666666666666666,query_1,['GO:0035556']
GO:BP,GO:0009785,blue light signaling pathway,0.03353406857397537,True,"""The series of molecular signals initiated upon sensing of blue light by photoreceptor molecule, at a wavelength between 400nm and 470nm."" [GOC:lr, GOC:sm]",12,2985,8,21641,0.002680067001675042,0.6666666666666666,query_1,"['GO:0030522', 'GO:0071483']"
GO:BP,GO:0009185,ribonucleoside diphosphate metabolic process,0.039506448369866144,True,"""The chemical reactions and pathways involving a ribonucleoside diphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",144,2985,38,21641,0.012730318257956449,0.2638888888888889,query_1,['GO:0009132']
GO:CC,GO:0009368,endopeptidase Clp complex,0.04227286756754502,True,"""A protein complex comprised of members of the ClpX, ClpC, ClpD, ClpP or ClpR protein families. ClpPs are the proteolytic subunit of active complexes, and ClpA and ClpX form the regulatory subunits. Enzymatically active and inactive complexes can form."" [GOC:mah, PMID:11352464]",14,2954,8,20617,0.002708192281651997,0.5714285714285714,query_1,['GO:1902494']
GO:BP,GO:0010190,cytochrome b6f complex assembly,0.04366920056453613,True,"""Formation of cytochrome b6f complex, a complex that transfers electrons from reduced plastoquinone to oxidized plastocyanin and translocates protons from the stroma to the lumen, by the aggregation, arrangement and bonding together of its constituents."" [GOC:tb]",5,2985,5,21641,0.0016750418760469012,1.0,query_1,['GO:0017004']
GO:BP,GO:0110102,ribulose bisphosphate carboxylase complex assembly,0.04366920056453613,True,"""The aggregation, arrangement and bonding together of a set of components to form a ribulose bisphosphate carboxylase complex."" [GOC:krc, GOC:tb, PMID:29396988, PMID:29589905]",5,2985,5,21641,0.0016750418760469012,1.0,query_1,['GO:0065003']
GO:BP,GO:0010196,nonphotochemical quenching,0.04366920056453613,True,"""The process by which excess light energy absorbed by chlorophyll and not used to drive photosynthesis is emitted as heat. This process helps maintain the balance between dissipation and utilization of light energy to minimize generation of oxidizing molecules, thereby protecting the plant against photo-oxidative damage."" [PMID:10667783, PMID:10938857]",5,2985,5,21641,0.0016750418760469012,1.0,query_1,['GO:1990066']
GO:BP,GO:1990066,energy quenching,0.04366920056453613,True,"""The process by which excess light energy absorbed by chlorophyll and not used to drive photosynthesis is emitted by nonphotochemical quenching or chlorophyll fluorescence."" [PMID:10938857]",5,2985,5,21641,0.0016750418760469012,1.0,query_1,['GO:0009416']
GO:CC,GO:0005739,mitochondrion,0.045146387255113093,True,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",1059,2954,192,20617,0.06499661475964794,0.1813031161473088,query_1,"['GO:0005737', 'GO:0043231']"
