Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
aldehyde oxidase glox	5	1	0.021627793974495206	True	darkorange
longin domain containing protein	4	1	0.01733985458034453	True	darkorange
glycosyltransferases	45	3	0.0010186993884003283	True	darkorange
protein kinase	20	1	0.08375388828363957	False	darkorange
protein big grain	8	1	0.03438005395611023	True	darkorange
signal transduction histidine protein kinase	22	1	0.09173468205407498	False	darkorange
tog domain containing protein	35	1	0.1419477039485973	False	darkorange
40s ribosomal protein s4 1	25	2	0.005327019415197248	True	darkorange
act domain containing protein	33	1	0.1344066445407562	False	darkorange
box domain containing protein	29	1	0.11912581297053947	False	darkorange
glutaredoxin domain containing protein	62	1	0.2375691487209734	False	darkorange
splicing factor u2af large subunit	20	5	2.2454038378509758e-08	True	darkorange
osbp oxysterol binding protein 3c	10	2	0.000834301468416397	True	darkorange
duf 295 domain containing protein	77	1	0.28602325026226083	False	darkorange
heterogeneous nuclear ribonucleoprotein	2	1	0.00870771024810575	True	darkorange
zinc finger ccch domain containing protein	135	1	0.4461908764660411	False	darkorange
human ubiquitin carboxyl terminal hydrolase mindy	3	1	0.013033187175948022	True	darkorange
cwf domain containing protein	15	1	0.06349483049402269	False	darkorange
hit domain containing protein	18	1	0.07570321154408412	False	darkorange
26s proteasome non atpase regulatory subunit	22	1	0.09173468205407498	False	darkorange
protein npgr	13	2	0.0014336646854533769	True	darkorange
pdcd2 c domain containing protein	4	1	0.01733985458034453	True	darkorange
elongation factor ts protein	1	1	0.004363341930066575	True	darkorange
chaperone protein clpc chloroplastic	1	1	0.004363341930066575	True	darkorange
duf 3372 domain containing protein	1	1	0.004363341930066575	True	darkorange
tran 28 domain containing protein	1	1	0.004363341930066575	True	darkorange
stress response protein nst	20	6	2.413035790523364e-10	True	darkorange
quinolinate synthase	1	1	0.004363341930066575	True	darkorange
stress enhanced protein 2 chloroplastic	1	1	0.029178912013434893	True	pink
glyoxylate hydroxypyruvate reductase b	5	1	0.13762918613643116	False	pink
atp dependent 6 phosphofructokinase 4	26	4	0.006468851755104958	True	pink
pyrophosphate fructose 6 phosphate 1 phosphotransferase subunit alpha	21	4	0.0029068645543496624	True	pink
citrate synthase 4	11	2	0.039296131606781734	True	pink
ubiquinol cytochrome c reductase complex assembly factor	6	1	0.16279411488983903	False	pink
hig domain containing protein	7	1	0.18722506969930985	False	pink
triose phosphate translocator tpt chloroplastic	25	2	0.1646371005699942	False	pink
pfkb domain containing protein	26	1	0.537027057031857	False	pink
ampk1 cbm domain containing protein	13	5	2.2266859738466298e-05	True	pink
alpha amylase isozyme	16	3	0.010450717919817496	True	pink
bifunctional udp glucose 4 epimerase	24	4	0.004814954155994291	True	pink
mevalonate galactokinase protein	5	2	0.008024477927038174	True	pink
1 2 dihydroxy keto methylthiopentene dioxygenase	15	3	0.008677367110927241	True	pink
shikimate kinase 1	6	1	0.16279411488983903	False	pink
gamma aminobutyrate transaminase 1 mitochondrial	18	2	0.09568412001077051	False	pink
2 oxoisovalerate dehydrogenase e1 component alpha subunit	3	3	2.4806015672871034e-05	True	pink
3 hydroxy methylglutarate coa lyase	5	4	3.5294605940076545e-06	True	pink
hydroxymethylglutaryl coa lyase	2	2	0.0008509841487776591	True	pink
glutathione s transferase protein	6	6	6.125781424420799e-10	True	pink
cytochrome b5 heme binding domain containing protein	53	4	0.06869265576500132	False	pink
atp binding cassette sub family d member	10	6	1.1629169282427313e-07	True	pink
3 ketoacyl coa thiolase 1 peroxisomal	8	2	0.02119642606796845	True	pink
3 ketoacyl coa thiolase a peroxisomal	2	2	0.0008509841487776591	True	pink
citrate synthase 1	5	5	2.104636712263523e-08	True	pink
isocitrate lyase	4	4	7.227292124996387e-07	True	pink
glycerol phosphate 1 acyltransferase	2	1	0.05750683987809213	False	pink
diacylglycerol kinase	32	3	0.06574423553683374	False	pink
quality protein diacylglycerol o acyltransferase	7	3	0.0007949332103383435	True	pink
phosphoethanolamine phosphocholine phosphatase	2	2	0.0008509841487776591	True	pink
inorganic pyrophosphatase	30	1	0.5887642350799709	False	pink
pyridoxal phosphate phosphatase protein	1	1	0.029178912013434893	True	pink
mouse pyridoxal phosphate phosphatase phospho	2	2	0.0008509841487776591	True	pink
ddhd domain containing protein	7	1	0.18722506969930985	False	pink
lipase 3 domain containing protein	83	3	0.7366825384177675	False	pink
orm protein	6	1	0.16279411488983903	False	pink
aldehyde oxygenase deformylating	14	2	0.06139143619518231	False	pink
fatty acid hydroxylase domain containing protein	22	1	0.47878463537288474	False	pink
pap2 c domain containing protein	16	1	0.3774077183480092	False	pink
non lysosomal glucosylceramidase	12	5	1.4041574403194339e-05	True	pink
ala interacting subunit	56	10	4.5797193911174505e-06	True	pink
ef hand domain containing protein	113	6	0.14868011088270014	False	pink
ref srpp protein 017815	4	3	9.705587505398526e-05	True	pink
hypoxanthine guanine phosphoribosyltransferase	2	2	0.0008509841487776591	True	pink
inosine uridine preferring nucleoside hydrolase family protein	2	2	0.0008509841487776591	True	pink
hit domain containing protein	18	2	0.09568412001077051	False	pink
1 deoxy d xylulose phosphate synthase	3	1	0.0850085896096446	False	pink
botryococcus squalene synthase	7	2	0.016208386033013878	True	pink
4 coumarate coa ligase	37	2	0.2939177562418773	False	pink
naringenin oxoglutarate 3 dioxygenase	2	2	0.0008509841487776591	True	pink
udp glycosyltransferase 89b1	4	1	0.11170824449455259	False	pink
isoflavone reductase homolog	1	1	0.029178912013434893	True	pink
hydroperoxide glutathione peroxidase 1	11	2	0.039296131606781734	True	pink
glutathione synthetase	10	5	4.6917493635561524e-06	True	pink
arath glutathione s transferase	50	3	0.1788465683534914	False	pink
gst n terminal domain containing protein	55	20	3.465159962169598e-17	True	pink
thioredoxin domain containing protein	138	12	0.0007630602420403996	True	pink
monodehydroascorbate reductase 1 peroxisomal	11	3	0.003433087525066956	True	pink
respiratory burst oxidase homolog protein b	35	2	0.2721519090618872	False	pink
pks er domain containing protein	33	1	0.6237380764075631	False	pink
abscisic acid receptor pyl protein	10	2	0.03277557813737905	True	pink
protein serine threonine phosphatase	459	12	0.8887693230876255	False	pink
bifunctional dihydroflavonol 4 reductase	7	2	0.016208386033013878	True	pink
protein nrt ptr family	138	6	0.30283523358422393	False	pink
f box domain containing protein	501	13	0.7897115502805903	False	pink
auxin responsive protein	41	11	1.791089962234032e-08	True	pink
protein kinase domain containing	1202	46	0.06848655442079177	False	pink
iaa amino acid hydrolase ilr	22	1	0.47878463537288474	False	pink
auxin efflux carrier component	45	4	0.041814801073789314	True	pink
protein pin likes	31	2	0.22861986563364073	False	pink
arath serine threonine protein kinase bsk	52	9	1.785322935505241e-05	True	pink
non specific serine threonine protein kinase	188	3	0.3844438068959206	False	pink
c2h2 type domain containing protein	272	8	0.8575023197767726	False	pink
bhlh domain containing protein	268	13	0.06711592471346427	False	pink
arath udp glycosyltransferase	1	1	0.029178912013434893	True	pink
cytokinin dehydrogenase	21	1	0.4631139501729719	False	pink
tetratricopeptide repeat protein	11	2	0.039296131606781734	True	pink
abhydrolase 3 domain containing protein	35	2	0.2721519090618872	False	pink
della protein gai	16	6	3.813129938185686e-06	True	pink
linoleate lipoxygenase 2 1 chloroplastic	4	1	0.11170824449455259	False	pink
13s lipoxygenase 2 1 chloroplastic	6	1	0.16279411488983903	False	pink
oxidored fmn domain containing protein	11	3	0.003433087525066956	True	pink
tify domain containing protein	75	4	0.1758949798370093	False	pink
indole acetic acid amido synthetase gh	30	4	0.010816311483546807	True	pink
abc transporter g family member	124	3	1.0	False	pink
protein casparian strip integrity factor	4	2	0.004909624954920484	True	pink
scp domain containing protein	18	2	0.09568412001077051	False	pink
leucine rich repeat receptor serine threonine protein kinase	97	3	0.7620301161587049	False	pink
histone h2a 4	11	2	0.039296131606781734	True	pink
histone h2a 2 1	19	4	0.0019719315030507978	True	pink
histone h3 2	43	1	1.0	False	pink
histone h1 1	12	12	3.68553409685495e-19	True	pink
quality protein histone h1	6	6	6.125781424420799e-10	True	pink
myb transcription factor	206	8	0.40114681692639487	False	pink
histone lysine n methyltransferase h3 specific	24	2	0.15429557954537307	False	pink
histone lysine n methyltransferase	2	2	0.0008509841487776591	True	pink
histone lysine n methyltransferase h3	10	4	0.00013180284834263804	True	pink
lysine specific histone demethylase homolog	5	2	0.008024477927038174	True	pink
bifunctional arginine demethylase and lysyl hydroxylase jmjd	4	2	0.004909624954920484	True	pink
enhancer of polycomb protein	18	4	0.001593380845724811	True	pink
actin protein 7	1	1	0.029178912013434893	True	pink
methyltransf 11 domain containing protein	69	2	1.0	False	pink
chromodomain helicase dna binding protein	27	3	0.043102123671441665	True	pink
cdt domain containing protein	8	1	0.21094344736093	False	pink
lim zinc binding domain containing protein	46	10	6.833501676093866e-07	True	pink
cyclin n terminal domain containing protein	63	1	1.0	False	pink
cyclin a1 1	6	1	0.16279411488983903	False	pink
cyclin a3 1	4	1	0.11170824449455259	False	pink
serine threonine protein kinase ssn	6	6	6.125781424420799e-10	True	pink
ring type domain containing protein	658	26	0.12819609540996865	False	pink
kinesin protein kin	46	4	0.044777791525749296	True	pink
mitotic spindle organizing protein 1a	4	4	7.227292124996387e-07	True	pink
heat shock factor binding protein	2	1	0.05750683987809213	False	pink
vhs domain containing protein	13	4	0.0004183276668361247	True	pink
syntaxin binding protein	4	2	0.004909624954920484	True	pink
dynamin protein 1e	11	1	0.27802784211762677	False	pink
wd repeat containing protein wrap	5	5	2.104636712263523e-08	True	pink
plastid division protein pdv	11	3	0.003433087525066956	True	pink
peroxisomal membrane protein 11a	1	1	0.029178912013434893	True	pink
a complex subunit	1	1	0.029178912013434893	True	pink
transcription initiation factor iia subunit	3	1	0.0850085896096446	False	pink
transcription initiation factor iif subunit beta	9	6	4.770435123078991e-08	True	pink
transcriptional regulator of rna polii saga subunit	3	1	0.0850085896096446	False	pink
mediator of rna polymerase ii transcription subunit	63	4	0.11198024698445637	False	pink
mediator of rna polymerase ii transcription subunit 33a	12	2	0.04625963210832782	True	pink
bzip domain containing protein	287	4	0.15665346567366584	False	pink
bzip transcription factor risbz	3	3	2.4806015672871034e-05	True	pink
bzip transcription factor tga	104	23	3.1194752859559686e-14	True	pink
transcription factor bhlh	107	2	0.7731464370898128	False	pink
bhlh transcription factor	256	22	7.599712190785484e-06	True	pink
orysj transcription factor ili	13	2	0.05363470712280271	False	pink
dof zinc finger protein	82	3	0.51800655929296	False	pink
arath squamosa promoter binding protein	33	2	0.2503600096946559	False	pink
zinc finger protein zat	64	4	0.11684942312262958	False	pink
homeobox leucine zipper protein hox	137	15	1.240756410091548e-05	True	pink
homeobox domain containing protein	112	13	2.484886563592748e-05	True	pink
zinc finger homeodomain protein	30	1	0.5887642350799709	False	pink
hth myb type domain containing protein	135	13	0.00017272419062549314	True	pink
myb family transcription factor phl	23	1	0.49399815119055934	False	pink
heat stress transcription factor a 1	41	1	1.0	False	pink
heat stress transcription factor b 1 protein	3	3	2.4806015672871034e-05	True	pink
myb 4 domain containing protein	24	3	0.03179607360941957	True	pink
arath transcription factor myb	68	6	0.014404842727449196	True	pink
nuclear transcription factor y subunit c 1	20	1	0.44697236482916264	False	pink
nac domain containing protein	312	20	0.0010617138357350898	True	pink
nac domain containing protein 21 22	59	11	9.801127889241258e-07	True	pink
wrky domain containing protein	156	27	1.1107169764031344e-13	True	pink
i wrky transcription factor	5	2	0.008024477927038174	True	pink
wrky protein	4	1	0.11170824449455259	False	pink
wrky transcription factor	56	1	1.0	False	pink
vq domain containing protein	65	5	0.041213347557072996	True	pink
ap erf and b3 domain containing transcription factor	10	2	0.03277557813737905	True	pink
ethylene responsive transcription factor erf protein	16	1	0.3774077183480092	False	pink
ethylene responsive transcription factor erf	211	7	0.6793965208430777	False	pink
auxin response factor	92	15	7.125007873654985e-08	True	pink
arath auxin response factor	101	1	0.37571353361159204	False	pink
scarecrow transcription factor	27	2	0.18565485797362416	False	pink
scarecrow protein	43	3	0.13001117409968313	False	pink
platz transcription factor protein	5	1	0.13762918613643116	False	pink
platz transcription factor family protein isoform	2	1	0.05750683987809213	False	pink
pre mrna processing factor	30	5	0.0016321731697105935	True	pink
thioredoxin protein 4a	1	1	0.029178912013434893	True	pink
u6 snrna associated sm protein lsm	24	1	0.5087678282186107	False	pink
atp dependent rna helicase dhh	10	2	0.03277557813737905	True	pink
rrm domain containing protein	305	5	0.23103246517666115	False	pink
hrdc domain containing protein	24	4	0.004814954155994291	True	pink
human protein argonaute	60	4	0.09793660335703093	False	pink
endoribonuclease dicer homolog	23	4	0.004106254781542687	True	pink
quality protein zinc finger ccch domain containing	8	2	0.02119642606796845	True	pink
pum hd domain containing protein	42	5	0.007306372314933729	True	pink
pumilio domain containing protein 14	1	1	0.029178912013434893	True	pink
arath polyadenylate binding protein interacting	34	11	1.9569449617939168e-09	True	pink
yth domain containing family protein	55	2	0.6756452836629515	False	pink
protein translation factor sui	8	1	0.21094344736093	False	pink
elongation factor 1 alpha	60	3	0.25518020510114287	False	pink
eukaryotic translation initiation factor 5a 1 2	9	1	0.2339700212232603	False	pink
eukaryotic peptide chain release factor subunit	5	1	0.13762918613643116	False	pink
arath dolichol kinase	2	2	0.0008509841487776591	True	pink
3 galactosyl n acetylglucosaminide 4 alpha l fucosyltransferase fut	8	4	4.604534731864304e-05	True	pink
udp glycosyltransferase	21	1	0.4631139501729719	False	pink
n acetyltransferase domain containing protein	70	6	0.01643772379278559	True	pink
ashgo gpi mannosyltransferase	2	2	0.0008509841487776591	True	pink
alpha beta hydrolases superfamily protein	11	2	0.039296131606781734	True	pink
inactive leucine rich repeat receptor protein kinase	8	2	0.02119642606796845	True	pink
lrr receptor serine threonine protein kinase fei	20	5	0.00022619001328732835	True	pink
arath cysteine rich receptor protein kinase	57	11	6.816143765284351e-07	True	pink
g type lectin s receptor serine threonine protein kinase	72	10	4.520213619491535e-05	True	pink
l type lectin domain containing receptor kinase 3	35	12	1.6492675014416266e-10	True	pink
arath wall associated receptor kinase	76	10	7.24213677178385e-05	True	pink
type lectin domain containing receptor kinase 9	1	1	0.029178912013434893	True	pink
lysm domain receptor kinase	20	2	0.1144397963361229	False	pink
wall associated receptor kinase protein	4	1	0.11170824449455259	False	pink
calmodulin binding receptor cytoplasmic kinase	10	2	0.03277557813737905	True	pink
lectin domain containing receptor kinase	49	1	1.0	False	pink
quality protein g type lectin s receptor serine threonine kinase	3	3	2.4806015672871034e-05	True	pink
cyclin dependent kinase 12 13	1	1	0.029178912013434893	True	pink
arath cbl interacting serine threonine protein kinase	67	18	5.240281622688835e-13	True	pink
mouse ribosomal protein s6 kinase beta	14	2	0.06139143619518231	False	pink
serine threonine protein phosphatase 2a kda regulatory subunit isoform	17	6	5.746853619410538e-06	True	pink
ppm type phosphatase domain containing protein	25	6	6.73019117379989e-05	True	pink
protein phosphatase	18	2	0.09568412001077051	False	pink
inactive poly [adp ribose] polymerase	18	8	1.7459642190139538e-08	True	pink
glutaredoxin domain containing protein	62	4	0.10720371741149674	False	pink
maldo peptidyl prolyl cis trans isomerase	3	1	0.0850085896096446	False	pink
pyrrolidone carboxylate peptidase	8	5	1.0949559854349779e-06	True	pink
sp dnaj chaperone protein dnaj	92	4	0.34683938000294756	False	pink
e3 ubiquitin protein ligase marchf	2	1	0.05750683987809213	False	pink
ubiquitin conjugating enzyme e2	10	5	4.6917493635561524e-06	True	pink
arginyl trna protein transferase	2	2	0.0008509841487776591	True	pink
mouse ubiquitin conjugating enzyme e2 variant	16	7	1.6172896123614518e-07	True	pink
ring type e3 ubiquitin transferase	323	28	3.9362084423063854e-07	True	pink
e3 ubiquitin protein ring	1	1	0.029178912013434893	True	pink
ring protein atl	5	1	0.13762918613643116	False	pink
e3 ubiquitin protein ligase ring	51	7	0.0006709216282003253	True	pink
e3 ubiquitin protein ligase rin	5	3	0.0002373454967439515	True	pink
e3 ubiquitin protein ligase xbat	4	2	0.004909624954920484	True	pink
ring ch type domain containing protein	81	5	0.08824258951230518	False	pink
hect type e3 ubiquitin transferase	38	5	0.0047437160064368235	True	pink
pcmh type domain containing protein	1	1	0.029178912013434893	True	pink
arath u box domain containing protein	55	4	0.07652258201242697	False	pink
sam and u box domain containing protein	3	2	0.0025033404149872357	True	pink
u box domain containing protein	80	6	0.029582672362882402	True	pink
skp protein	23	1	0.49399815119055934	False	pink
binding lysm domain containing protein	6	2	0.011804542369392296	True	pink
arath f box kelch repeat protein	12	2	0.04625963210832782	True	pink
orysj tubby f box protein	56	2	0.6793873189970961	False	pink
btb poz and taz domain containing protein	4	4	7.227292124996387e-07	True	pink
btb domain containing protein	45	2	0.37945603262515903	False	pink
btb poz domain containing protein	81	8	0.002528180291069945	True	pink
transducin wd repeat superfamily protein	11	3	0.003433087525066956	True	pink
duf 2415 domain containing protein	27	1	0.5505413723802506	False	pink
ubiquitin fusion degradation protein homolog	7	2	0.016208386033013878	True	pink
sp ubc ubiquitin conjugating enzyme e2	19	5	0.0001738158807523659	True	pink
nedd ultimate buster	3	3	2.4806015672871034e-05	True	pink
plant ubx domain containing protein	23	2	0.14408728738404358	False	pink
proteasome subunit alpha type	28	1	0.5636613977211044	False	pink
kdel tailed cysteine endopeptidase cep	3	1	0.0850085896096446	False	pink
senescence specific cysteine protease sag protein	6	2	0.011804542369392296	True	pink
cysteine proteinase	3	2	0.0025033404149872357	True	pink
subtilisin protease sbt	48	5	0.01274994566875393	True	pink
lon n terminal domain containing protein	11	4	0.000202322393543577	True	pink
la lon domain protein	1	1	0.029178912013434893	True	pink
ranbp type domain containing protein	23	1	0.49399815119055934	False	pink
atp dependent clp protease binding subunit clpa homolog chloroplastic	6	2	0.011804542369392296	True	pink
peptidase a1 domain containing protein	156	14	0.0002082771092243091	True	pink
bowman birk domain containing protein	16	2	0.07793708941416941	False	pink
subtilisin chymotrypsin inhibitor ci 1b	7	1	0.18722506969930985	False	pink
subtilisin chymotrypsin inhibitor ci	1	1	0.029178912013434893	True	pink
cysteine proteinase inhibitor	23	4	0.004106254781542687	True	pink
kinesin protein kin chloroplastic	14	1	0.33941150330215947	False	pink
microtubule associated protein tortifolia	31	5	0.0018997258474800856	True	pink
duf 936 family protein	7	4	2.3570151652039016e-05	True	pink
actin 4	7	5	4.2080078742832e-07	True	pink
arath protein nap	7	3	0.0007949332103383435	True	pink
protein scar	26	3	0.03913755332837553	True	pink
f actin capping protein subunit alpha	5	2	0.008024477927038174	True	pink
actin depolymerizing factor	20	1	0.44697236482916264	False	pink
quality protein stomatal closure actin binding	25	4	0.005601303155484383	True	pink
tubulin folding cofactor e	1	1	0.029178912013434893	True	pink
protein weak chloroplast movement under blue light	18	4	0.001593380845724811	True	pink
synaptotagmin	5	1	0.13762918613643116	False	pink
extended synaptotagmin	13	1	0.31955292708023253	False	pink
vesicle associated membrane protein	84	1	0.5229530132866244	False	pink
msp domain containing protein	21	1	0.4631139501729719	False	pink
hexosyltransferase	126	3	1.0	False	pink
cmp n acetylneuraminate poly alpha sialyltransferase	5	2	0.008024477927038174	True	pink
pectinesterase protein	38	4	0.024270427694824567	True	pink
o fucosyltransferase family protein	149	6	0.4564193741682962	False	pink
non reducing end alpha l arabinofuranosidase	22	5	0.00036598328156694723	True	pink
pectin acetylesterase	36	2	0.28304260051355823	False	pink
beta galactosyltransferase galt	5	2	0.008024477927038174	True	pink
1 3 beta glucan synthase	39	2	0.3155885129263468	False	pink
glucan endo beta glucosidase	9	1	0.2339700212232603	False	pink
aldehyde dehydrogenase family member	8	2	0.02119642606796845	True	pink
vesicle transport protein got	8	2	0.02119642606796845	True	pink
brefeldin a inhibited guanine nucleotide exchange protein	14	1	0.33941150330215947	False	pink
specific brefeldin a guanine nucleotide exchange factor	5	1	0.13762918613643116	False	pink
adp ribosylation factor gtpase activating protein	11	4	0.000202322393543577	True	pink
px domain containing protein	32	2	0.23947824097342793	False	pink
sb domain containing protein	4	4	7.227292124996387e-07	True	pink
vacuolar protein sorting associated homolog	66	1	1.0	False	pink
charged multivesicular body protein	10	1	0.2563249593439137	False	pink
mpn domain containing protein	12	3	0.004478629099051349	True	pink
exocyst complex component sec	29	2	0.20701886560523333	False	pink
exocyst complex component	15	2	0.06950129297737541	False	pink
exo84 c domain containing protein	17	6	5.746853619410538e-06	True	pink
secretory carrier associated membrane protein	31	1	0.6007690473948492	False	pink
arath tetraspanin	4	1	0.11170824449455259	False	pink
j domain containing protein	115	6	0.1537843539838431	False	pink
ponab ras protein rab 11a	31	1	0.6007690473948492	False	pink
ras protein rab 1a	4	2	0.004909624954920484	True	pink
rab gap tbc domain containing protein	91	1	0.5269927656989977	False	pink
rab gdp dissociation inhibitor	11	1	0.27802784211762677	False	pink
pra family protein	23	2	0.14408728738404358	False	pink
t snare coiled coil homology domain containing protein	82	2	1.0	False	pink
atg17 like domain containing protein	3	1	0.0850085896096446	False	pink
dna directed rna polymerase ii protein	8	2	0.02119642606796845	True	pink
receptor expression enhancing protein 3	5	2	0.008024477927038174	True	pink
autophagy protein	47	19	2.0150626065559664e-17	True	pink
autophagy protein 8c	1	1	0.029178912013434893	True	pink
fyve type domain containing protein	51	4	0.061299461748690616	False	pink
bcas domain containing protein	7	4	2.3570151652039016e-05	True	pink
wd repeat domain phosphoinositide interacting protein	11	6	2.4947551062953643e-07	True	pink
dicdi peroxisomal membrane protein pex	17	14	1.940874225095059e-19	True	pink
quality protein cadmium zinc transporting atpase hma	1	1	0.029178912013434893	True	pink
cadmium zinc transporting atpase hma	18	3	0.014583337884609401	True	pink
copper exporting p type atpase	17	3	0.012418345044795302	True	pink
copper transporting atpase	6	2	0.011804542369392296	True	pink
calcium transporting atpase 1	25	1	0.5231066085373031	False	pink
abc transporter b family member	81	1	0.7339952472234923	False	pink
abc transporter c family member	31	4	0.012137287133334474	True	pink
abc transporter domain containing protein	23	2	0.14408728738404358	False	pink
wat protein	95	10	0.0004656467048696683	True	pink
purine permease	22	3	0.02525162773475899	True	pink
mfs domain containing protein	237	23	5.97605884495292e-07	True	pink
arath sugar transporter erd	17	5	9.711098046852389e-05	True	pink
orysj sugar transport protein mst	39	7	0.00012081382936298359	True	pink
nodulin domain containing protein	65	3	0.44067574834510315	False	pink
low affinity inorganic phosphate transporter	21	2	0.12414065795297802	False	pink
sulfate transporter 4 1	21	2	0.12414065795297802	False	pink
nucleobase ascorbate transporter protein	49	9	1.0784170260761238e-05	True	pink
amino acid permease	23	2	0.14408728738404358	False	pink
aa trans domain containing protein	85	1	0.5231040507540625	False	pink
arath lysine histidine transporter	30	2	0.21779611300955237	False	pink
family proton coupled amino acid transporter member	3	1	0.0850085896096446	False	pink
cationic amino acid transporter 2	16	2	0.07793708941416941	False	pink
amino acid permease bat protein	8	1	0.21094344736093	False	pink
urea proton symporter dur	1	1	0.029178912013434893	True	pink
orysj potassium transporter	30	3	0.0561374019447641	False	pink
potassium transporter	63	4	0.11198024698445637	False	pink
sp kefb glutathione regulated potassium efflux system protein kefb	8	4	4.604534731864304e-05	True	pink
glutathione regulated potassium efflux system protein kefc	8	1	0.21094344736093	False	pink
arath protein detoxification	25	5	0.000686621908671319	True	pink
protein detoxification	65	1	1.0	False	pink
metal nicotianamine transporter ysl	64	2	0.7109009157808222	False	pink
zinc transporter 4 chloroplastic	16	10	2.98391339861174e-12	True	pink
arath vacuolar iron transporter homolog	5	1	0.13762918613643116	False	pink
adp atp carrier protein 1	5	1	0.13762918613643116	False	pink
peroxisomal adenine nucleotide carrier	2	1	0.05750683987809213	False	pink
mitochondrial substrate carrier family protein	33	8	3.749446190191642e-06	True	pink
chloride channel protein clc	6	2	0.011804542369392296	True	pink
cyclic nucleotide binding domain containing protein	62	6	0.009363523784318916	True	pink
copper transport protein	4	2	0.004909624954920484	True	pink
magnesium transporter mrs	18	5	0.00013122805460800933	True	pink
high affinity nitrate transporter protein	2	1	0.05750683987809213	False	pink
protein response to low sulfur	3	1	0.0850085896096446	False	pink
nicotianamine synthase protein	9	1	0.2339700212232603	False	pink
transmembrane superfamily protein 08	30	3	0.0561374019447641	False	pink
hma domain containing protein	144	15	2.2557243639555245e-05	True	pink
lrrnt 2 domain containing protein	117	5	0.3977136263251281	False	pink
rpw domain containing protein	3	2	0.0025033404149872357	True	pink
lipase pad	18	10	1.5456779318803615e-11	True	pink
avrrpt cleavage domain containing protein	30	3	0.0561374019447641	False	pink
calmodulin binding protein	6	1	0.16279411488983903	False	pink
c2 and gram domain containing protein	21	2	0.12414065795297802	False	pink
cyclase protein	13	3	0.005696719528715923	True	pink
flz type domain containing protein	58	2	0.6870389022654204	False	pink
protein oxidative stress	15	4	0.000762194998915642	True	pink
prone domain containing protein	6	1	0.16279411488983903	False	pink
type i inositol polyphosphate 5 phosphatase	47	2	0.4002063371439919	False	pink
ippc domain containing protein	10	3	0.002551969761924216	True	pink
protein semi rolled leaf	4	4	7.227292124996387e-07	True	pink
1 phosphatidylinositol phosphate 5 kinase	45	4	0.041814801073789314	True	pink
human phosphatidylinositol 4 phosphate 5 kinase protein	1	1	0.029178912013434893	True	pink
calmodulin 6 7 8	22	2	0.1340295609747999	False	pink
calmodulin protein	15	1	0.3586908040396441	False	pink
calmodulin 11 16	4	1	0.11170824449455259	False	pink
guanine nucleotide binding protein subunit gamma	9	2	0.026730856462288084	True	pink
gtp diphosphokinase	16	4	0.0009928469390694961	True	pink
mitogen activated protein kinase	89	4	0.33349170718459775	False	pink
aai domain containing protein	142	2	0.4486524835356025	False	pink
duf 1421 domain containing protein	21	2	0.12414065795297802	False	pink
mapk kinase substrate protein	6	2	0.011804542369392296	True	pink
duf 668 domain containing protein 3475	18	2	0.09568412001077051	False	pink
protein psk simulator	14	5	3.380197705251796e-05	True	pink
protein unc homolog b	9	2	0.026730856462288084	True	pink
filament plant protein	29	1	0.5763986310109572	False	pink
quinoprotein amine dehydrogenase	9	1	0.2339700212232603	False	pink
pgg domain containing protein	58	3	0.23949421948304928	False	pink
protein plant cadmium resistance	12	5	1.4041574403194339e-05	True	pink
cell number regulator	4	1	0.11170824449455259	False	pink
cell number regulator protein	5	2	0.008024477927038174	True	pink
k selenoprotein	1	1	0.029178912013434893	True	pink
cryja pathogenesis thaumatin protein	55	4	0.07652258201242697	False	pink
plasma membrane	6	1	0.16279411488983903	False	pink
homolog of bacterial panc	3	1	0.0850085896096446	False	pink
saposin b type domain containing protein	17	2	0.0866729219967526	False	pink
cell division control protein homolog d	7	1	0.18722506969930985	False	pink
osjnba0044k18 24 protein	1	1	0.029178912013434893	True	pink
barwin domain containing protein	10	3	0.002551969761924216	True	pink
bfn domain containing protein	17	4	0.0012684580032544107	True	pink
expressed protein	56	4	0.08059817241592608	False	pink
l15p domain containing protein	3	1	0.0850085896096446	False	pink
tpt domain containing protein	98	3	0.7641638020087355	False	pink
wd repeat containing domain protein	8	1	0.21094344736093	False	pink
apple domain containing protein	7	1	0.18722506969930985	False	pink
protein spt homolog	7	3	0.0007949332103383435	True	pink
expressed protein rz family	1	1	0.029178912013434893	True	pink
ice structuring protein	2	1	0.05750683987809213	False	pink
glutathione transferase gst	2	1	0.05750683987809213	False	pink
duf 676 domain containing protein	43	7	0.0002286667051688053	True	pink
alpha glucosidase	2	2	0.0008509841487776591	True	pink
ribosomal rna small subunit methyltransferase h	16	8	5.410364556346073e-09	True	pink
angiotensin converting enzyme	5	2	0.008024477927038174	True	pink
glycine rich domain containing protein	9	6	4.770435123078991e-08	True	pink
platz transcription factor	7	2	0.016208386033013878	True	pink
programmed cell death protein	4	1	0.11170824449455259	False	pink
proteinase inhibitor	1	1	0.029178912013434893	True	pink
cystinosin homolog	4	4	7.227292124996387e-07	True	pink
domain containing protein	33	2	0.2503600096946559	False	pink
aig protein	1	1	0.029178912013434893	True	pink
carbamoyl phosphate synthase large chain	7	1	0.18722506969930985	False	pink
atherin	4	3	9.705587505398526e-05	True	pink
